from_transaction,to_transaction,sequence_gap_seconds
3490566,3494770,145095.0
3494770,3494794,508.0
3494794,3494804,229.0
3494804,3494931,2449.0
3494931,3495897,18160.0
3495897,3496139,5189.0
3496139,3497159,52199.0
3497159,3497559,7857.0
3497559,3497569,228.0
3497569,3497914,6519.0
3497914,3497993,1582.0
3497993,3498482,8463.0
3498482,3500016,58784.0
3500016,3502244,37762.0
3502244,3503322,51464.0
3503322,3503651,6512.0
3503651,3506294,73825.0
3506294,3515620,254658.0
3515620,3516233,16970.0
3516233,3516556,6262.0
3516556,3522883,179796.0
3522883,3522978,1932.0
3522978,3522992,187.0
3522992,3527705,156277.0
3527705,3533060,163007.0
3533060,3533458,8568.0
3533458,3533484,571.0
3533484,3539203,173334.0
3539203,3547598,220613.0
3547598,3555205,230524.0
3555205,3572392,520743.0
3572392,3578947,233500.0
3578947,3579240,7389.0
3579240,3580715,31070.0
3580715,3584423,147266.0
3584423,3584598,3720.0
3584598,3584670,1385.0
3584670,3588837,149449.0
3588837,3589304,9972.0
3589304,3589648,6171.0
3589648,3590280,12711.0
3097666,3411158,8395258.0
3411158,3485543,2248386.0
3485543,3505863,610428.0
3066566,3341190,6912943.0
3048685,3048695,402.0
3048695,3061876,258984.0
3061876,3084070,394010.0
3084070,3120866,599571.0
3120866,3132342,267026.0
3132342,3148781,421535.0
3148781,3178318,813392.0
3178318,3190709,390511.0
3190709,3190912,5486.0
3190912,3207160,466960.0
3207160,3244596,1034491.0
3244596,3258060,408241.0
3258060,3258945,16328.0
3258945,3290798,944871.0
3290798,3339578,1206387.0
3339578,3340312,10060.0
3340312,3342199,65160.0
3342199,3346519,102848.0
3346519,3348232,61123.0
3348232,3349041,15263.0
3349041,3355290,171538.0
3355290,3360990,164732.0
3360990,3367678,186968.0
3367678,3373906,177602.0
3373906,3378994,157714.0
3378994,3380553,27439.0
3380553,3384603,139558.0
3384603,3396339,340454.0
3396339,3400181,102173.0
3400181,3406267,170544.0
3406267,3409063,80260.0
3409063,3410103,15434.0
3410103,3413866,94097.0
3413866,3414236,7107.0
3414236,3426683,324267.0
3426683,3432036,156990.0
3432036,3460858,889456.0
3460858,3465835,165879.0
3465835,3467893,71773.0
3467893,3486518,609502.0
3486518,3523192,1053288.0
3523192,3524435,51575.0
3524435,3549643,729553.0
3549643,3553038,96404.0
3553038,3560505,242233.0
3560505,3565784,153354.0
3565784,3589613,786116.0
3589613,3589813,4016.0
3031765,3034150,66361.0
3034150,3064277,607119.0
3064277,3078543,251792.0
3078543,3211172,3195044.0
3568155,3571568,105880.0
3010453,3012377,31348.0
3012377,3012968,8357.0
3012968,3016225,78738.0
3016225,3020086,88212.0
3020086,3024971,122105.0
3024971,3025935,28290.0
3025935,3026503,7691.0
3026503,3028174,22294.0
3028174,3028674,13195.0
3028674,3036921,207954.0
3036921,3040543,63848.0
3040543,3041770,31938.0
3041770,3042980,13833.0
3042980,3045687,69166.0
3045687,3048279,32363.0
3048279,3049461,49528.0
3049461,3050547,13476.0
3050547,3050687,1461.0
3050687,3056458,104744.0
3056458,3058263,54529.0
3058263,3058586,3350.0
3058586,3058606,143.0
3058606,3059214,6480.0
3059214,3059229,176.0
3059229,3067746,162265.0
3067746,3067844,1005.0
3067844,3070648,31441.0
3070648,3074514,72410.0
3074514,3074852,3585.0
3074852,3075681,9675.0
3075681,3076869,27529.0
3076869,3077754,27198.0
3077754,3080184,21903.0
3080184,3082056,23813.0
3082056,3092312,155532.0
3092312,3097689,80323.0
3097689,3101620,71341.0
3101620,3103322,15853.0
3103322,3110104,103170.0
3110104,3110126,447.0
3110126,3118117,152185.0
3118117,3119623,22131.0
3119623,3120438,40329.0
3120438,3120626,3013.0
3120626,3121276,8201.0
3121276,3121313,433.0
3121313,3121711,4946.0
3121711,3128853,168563.0
3128853,3131381,71321.0
3131381,3132357,17090.0
3132357,3136652,100044.0
3136652,3137263,9998.0
3137263,3153125,412429.0
3153125,3157447,102171.0
3157447,3159636,72176.0
3159636,3162668,85853.0
3162668,3164645,69372.0
3164645,3169978,138621.0
3169978,3174198,136282.0
3174198,3175707,32085.0
3175707,3178772,94256.0
3178772,3178819,8193.0
3178819,3180982,53734.0
3180982,3182892,69728.0
3182892,3189739,188536.0
3189739,3197257,238169.0
3197257,3200238,87968.0
3200238,3207625,218804.0
3207625,3210325,74685.0
3210325,3211811,59246.0
3211811,3212225,7329.0
3212225,3213315,27338.0
3213315,3213920,38211.0
3213920,3214176,4827.0
3214176,3215251,18569.0
3215251,3215670,7243.0
3215670,3216582,49298.0
3216582,3218675,40280.0
3218675,3220798,71579.0
3220798,3221094,4585.0
3221094,3221146,1197.0
3221146,3221164,363.0
3221164,3226023,156640.0
3226023,3226365,5406.0
3226365,3227873,31328.0
3227873,3227879,333.0
3227879,3228857,40163.0
3228857,3233870,106942.0
3233870,3237735,93580.0
3237735,3243807,162012.0
3243807,3244643,13269.0
3244643,3253621,259823.0
3253621,3256759,90677.0
3256759,3262260,166160.0
3262260,3264504,74280.0
3264504,3265212,11693.0
3265212,3267675,77498.0
3267675,3269638,67307.0
3269638,3276395,187271.0
3276395,3278816,77012.0
3278816,3281689,85153.0
3281689,3284610,86993.0
3284610,3289174,124464.0
3289174,3296380,230443.0
3296380,3301250,150141.0
3301250,3301680,9368.0
3301680,3302053,6664.0
3302053,3307833,162378.0
3307833,3308383,9519.0
3308383,3318047,228272.0
3318047,3320000,36301.0
3320000,3321739,22810.0
3321739,3325484,80702.0
3325484,3328333,70405.0
3328333,3330661,63751.0
3330661,3330717,1424.0
3330717,3331939,17646.0
3331939,3336036,90865.0
3336036,3336258,2899.0
3336258,3337337,13853.0
3337337,3339507,68354.0
3339507,3340623,15728.0
3340623,3343677,82909.0
3343677,3345714,68010.0
3345714,3347521,29596.0
3347521,3352404,149879.0
3352404,3354732,70522.0
3354732,3354852,2393.0
3354852,3355938,18597.0
3355938,3361834,169903.0
3361834,3362772,15934.0
3362772,3368069,161829.0
3368069,3371433,92965.0
3371433,3373206,65734.0
3373206,3373965,13136.0
3373965,3374005,703.0
3374005,3377098,88627.0
3377098,3388291,333401.0
3388291,3393986,167399.0
3393986,3398777,120451.0
3398777,3410402,326678.0
3410402,3413337,81132.0
3413337,3415396,65773.0
3415396,3417810,40272.0
3417810,3420395,72915.0
3420395,3420523,2219.0
3420523,3421026,9586.0
3421026,3422448,52341.0
3422448,3422573,1837.0
3422573,3423401,11386.0
3423401,3423561,2536.0
3423561,3426241,74153.0
3426241,3429616,88414.0
3429616,3432350,80792.0
3432350,3432407,1028.0
3432407,3432552,2331.0
3432552,3433600,17182.0
3433600,3434082,8000.0
3434082,3438060,138976.0
3438060,3439062,18916.0
3439062,3441486,79856.0
3441486,3449163,248894.0
3449163,3451454,79093.0
3451454,3460872,290017.0
3460872,3462684,68252.0
3462684,3470400,252441.0
3470400,3471151,16325.0
3471151,3472597,34769.0
3472597,3473418,42544.0
3473418,3473472,1448.0
3473472,3474780,24952.0
3474780,3474876,2114.0
3474876,3474902,405.0
3474902,3477395,85764.0
3477395,3477547,4039.0
3477547,3478248,44587.0
3478248,3478624,8145.0
3478624,3479555,19859.0
3479555,3480106,11915.0
3480106,3481163,55788.0
3481163,3482221,20573.0
3482221,3486913,160417.0
3486913,3491996,166711.0
3491996,3499044,198963.0
3499044,3500310,52296.0
3500310,3501823,25835.0
3501823,3508150,169757.0
3508150,3508335,3620.0
3508335,3510775,74391.0
3510775,3519374,251937.0
3519374,3520624,20933.0
3520624,3531011,328209.0
3531011,3536020,156065.0
3536020,3536312,6553.0
3536312,3536372,1331.0
3536372,3536606,5140.0
3536606,3536772,3486.0
3536772,3536806,615.0
3536806,3536834,434.0
3536834,3536847,223.0
3536847,3541737,153692.0
3541737,3542246,9044.0
3542246,3543497,20344.0
3543497,3550970,235424.0
3550970,3556186,132425.0
3556186,3556539,34539.0
3556539,3557234,15752.0
3557234,3559013,41608.0
3559013,3559328,30350.0
3559328,3565653,176628.0
3565653,3566072,8707.0
3566072,3575091,278380.0
3575091,3575521,9379.0
3575521,3577515,74152.0
3577515,3577528,282.0
3577528,3577693,2793.0
3577693,3582508,169636.0
3582508,3583148,13620.0
3583148,3585449,83755.0
3585449,3585467,349.0
3585467,3587490,74410.0
3587490,3587998,10694.0
3587998,3588584,35202.0
3588584,3589004,15773.0
3589004,3589272,5454.0
3589272,3589323,911.0
3430920,3430937,271.0
3430937,3430994,1025.0
3430994,3430996,38.0
3083691,3159473,1564387.0
3159473,3208499,1464355.0
3208499,3248602,1110782.0
3248602,3425641,4835549.0
3425641,3430663,117694.0
3430663,3431256,12339.0
3431256,3497243,2119496.0
3253495,3330715,2123125.0
3330715,3499638,4905290.0
3499638,3533373,973182.0
3533373,3547276,383454.0
3547276,3547290,273.0
3547290,3576190,905736.0
3576190,3576215,701.0
3327406,3338725,255918.0
3338725,3465987,3643698.0
3465987,3476809,348188.0
3476809,3480651,144314.0
3480651,3494327,435336.0
3079242,3079348,771.0
3079348,3085095,88876.0
3085095,3091102,88012.0
3091102,3108726,263964.0
3108726,3108732,117.0
3108732,3108832,839.0
3108832,3108879,491.0
3108879,3113796,84711.0
3113796,3175392,1568556.0
3175392,3277766,2948568.0
3277766,3516639,6787657.0
3516639,3527189,323531.0
3527189,3557097,880360.0
3026183,3429862,10196776.0
3538417,3538424,241.0
3538424,3538440,746.0
3018918,3027966,192721.0
3045782,3146102,1905802.0
3146102,3154137,192475.0
3154137,3171390,505151.0
3171390,3178452,195343.0
3178452,3178471,454.0
3178471,3183121,150417.0
3183121,3183123,9.0
3183123,3183136,153.0
3183136,3183146,92.0
3183146,3183183,559.0
3183183,3183248,1038.0
3183248,3186088,85031.0
3186088,3186117,351.0
3186117,3186153,626.0
3186153,3186239,1409.0
3186239,3187813,60518.0
3187813,3187848,801.0
3187848,3191541,102849.0
3191541,3201507,279642.0
3201507,3201511,101.0
3201511,3212283,338616.0
3212283,3212303,327.0
3212303,3212356,748.0
3212356,3218702,184432.0
3218702,3218711,126.0
3218711,3222415,135151.0
3222415,3222519,1985.0
3222519,3343057,3213929.0
3343057,3351309,235995.0
3351309,3358236,184271.0
3358236,3412991,1559410.0
3412991,3415678,76043.0
3415678,3449712,958598.0
3449712,3485325,1146924.0
3485325,3537243,1538405.0
3289684,3349042,1482097.0
3349042,3474447,3641342.0
3474447,3512702,1175184.0
3512702,3515873,90578.0
3252056,3326260,2027231.0
3326260,3416138,2467297.0
3416138,3456468,1157990.0
3456468,3568856,3416460.0
3087220,3089562,53884.0
3089562,3121582,524211.0
3121582,3135132,337094.0
3135132,3364022,6306721.0
3036246,3036261,602.0
3036261,3079275,833072.0
3079275,3084598,85063.0
3084598,3186407,2342809.0
3186407,3219386,1009629.0
3219386,3263390,1212309.0
3263390,3275405,347406.0
3275405,3324993,1321190.0
3324993,3325502,6905.0
3325502,3343832,429920.0
3343832,3355497,329380.0
3355497,3359355,99321.0
3359355,3367672,248906.0
3367672,3379286,340165.0
3379286,3399945,600766.0
3399945,3417469,455632.0
3417469,3426278,234150.0
3426278,3433220,182688.0
3433220,3536627,3186602.0
3536627,3553661,503246.0
3553661,3563823,290512.0
3563823,3570844,224472.0
3015806,3125236,2060506.0
3125236,3146588,528204.0
3035920,3039909,86815.0
3039909,3088843,912683.0
3088843,3164627,1640573.0
3164627,3470462,8639924.0
3170093,3181889,348935.0
3069648,3072869,68037.0
3072869,3111300,599331.0
3111300,3111329,407.0
3480705,3480733,862.0
3105410,3141883,789564.0
3141883,3173567,868635.0
3173567,3173582,176.0
3173582,3204616,900497.0
3204616,3205350,47361.0
3205350,3293017,2512290.0
3180585,3240063,1718572.0
3240063,3302524,1818690.0
3302524,3346665,1042653.0
3346665,3395470,1392283.0
3395470,3424327,772574.0
3424327,3437218,352020.0
3437218,3437273,1263.0
3437273,3437291,360.0
3437291,3438523,54874.0
3438523,3438722,3158.0
3438722,3460058,687942.0
3460058,3460162,2004.0
3460162,3462520,79218.0
3462520,3470628,261111.0
3470628,3539779,2082165.0
3539779,3559648,594659.0
3559648,3572637,372152.0
3572637,3576565,147666.0
3576565,3579819,100532.0
3579819,3580002,3436.0
3580002,3586682,242646.0
3586682,3586735,991.0
3586735,3589036,78229.0
3133137,3217849,2418382.0
3217849,3300004,2337490.0
3300004,3576741,7928320.0
3576741,3576758,415.0
3219803,3270505,1395518.0
3270505,3270534,546.0
3270534,3270577,989.0
3270577,3275304,151028.0
3002690,3008334,147482.0
3008334,3015361,171670.0
3015361,3015871,6853.0
3015871,3020345,97474.0
3020345,3033138,312955.0
3033138,3035061,24985.0
3035061,3035131,1017.0
3035131,3035176,613.0
3035176,3038127,73708.0
3038127,3055601,353885.0
3055601,3063790,161102.0
3063790,3071540,123314.0
3071540,3078658,134419.0
3078658,3096689,264630.0
3096689,3096711,280.0
3096711,3096870,1408.0
3096870,3100868,71929.0
3100868,3104697,39057.0
3104697,3107109,54386.0
3107109,3108189,9425.0
3108189,3109507,14268.0
3109507,3115429,105224.0
3115429,3119242,70774.0
3119242,3134368,356375.0
3134368,3138440,126608.0
3138440,3142319,93107.0
3142319,3148095,123592.0
3148095,3148831,43520.0
3148831,3150252,21594.0
3150252,3151368,21397.0
3151368,3162090,307826.0
3162090,3168699,186130.0
3168699,3183339,433123.0
3183339,3187385,106574.0
3187385,3188531,54458.0
3188531,3191655,91029.0
3191655,3193819,73435.0
3193819,3194127,5666.0
3194127,3197146,86733.0
3197146,3203507,185033.0
3203507,3208765,167356.0
3208765,3213081,114262.0
3213081,3221416,251535.0
3221416,3230383,250952.0
3230383,3233004,72525.0
3233004,3252896,528210.0
3252896,3256882,106498.0
3256882,3257069,7095.0
3257069,3261481,143235.0
3261481,3264912,94086.0
3264912,3292616,838919.0
3292616,3293614,17616.0
3293614,3297059,95838.0
3297059,3309137,339899.0
3309137,3321983,278369.0
3321983,3323025,45896.0
3323025,3323285,3603.0
3323285,3323504,2663.0
3323504,3328952,102463.0
3328952,3340433,263415.0
3340433,3343263,80512.0
3343263,3345541,70651.0
3345541,3345908,5852.0
3345908,3346046,2046.0
3346046,3348322,70867.0
3348322,3349059,13212.0
3349059,3358820,264883.0
3358820,3359793,16724.0
3359793,3368633,257056.0
3368633,3371457,84432.0
3371457,3378885,232985.0
3378885,3379281,6853.0
3379281,3383228,103924.0
3383228,3386553,94295.0
3386553,3392732,177960.0
3392732,3412054,559670.0
3412054,3422477,264558.0
3422477,3427066,102452.0
3427066,3427350,5134.0
3427350,3427473,1880.0
3427473,3428923,55832.0
3428923,3429492,10407.0
3429492,3445457,458164.0
3445457,3451907,229880.0
3451907,3456197,120329.0
3456197,3461108,163266.0
3461108,3473536,412679.0
3473536,3486758,434625.0
3486758,3493725,204811.0
3493725,3495715,66551.0
3495715,3498100,78977.0
3498100,3504342,173126.0
3504342,3510007,156646.0
3510007,3532271,638915.0
3532271,3538772,216949.0
3538772,3549777,296322.0
3549777,3552352,80897.0
3552352,3572937,616284.0
3572937,3579321,231706.0
3579321,3580299,19513.0
3580299,3583282,100244.0
3093615,3234923,3624778.0
3234923,3523408,8191247.0
3019846,3101015,1532915.0
3101015,3135413,695831.0
3135413,3148620,334992.0
3148620,3151841,84644.0
3151841,3151852,208.0
3151852,3152975,17445.0
3152975,3155145,64724.0
3155145,3161633,178803.0
3161633,3164333,75839.0
3164333,3247294,2372655.0
3247294,3273196,764078.0
3273196,3334921,1631208.0
3334921,3335201,4241.0
3335201,3375529,1112603.0
3375529,3394898,545203.0
3394898,3428875,920565.0
3428875,3433125,107235.0
3433125,3436044,85315.0
3436044,3442251,182882.0
3442251,3451700,319826.0
3451700,3469247,550447.0
3469247,3518774,1518636.0
3518774,3529195,295561.0
3529195,3572414,1289565.0
3049796,3061208,202875.0
3061208,3064112,66000.0
3064112,3064123,145.0
3064123,3075095,184260.0
3075095,3075178,706.0
3075178,3075232,572.0
3075232,3078813,70016.0
3078813,3100788,336082.0
3100788,3258769,4168244.0
3258769,3465152,5766756.0
3465152,3465199,839.0
3465199,3488788,771958.0
3161053,3483588,9202648.0
3483588,3551342,1991181.0
3266998,3309436,1226760.0
3309436,3542112,6622537.0
3008706,3111011,1958907.0
3111011,3299347,5206371.0
3299347,3315085,420414.0
3315085,3404139,2354676.0
3404139,3438380,927259.0
3438380,3455748,541750.0
3455748,3555679,3027396.0
3070403,3078326,149319.0
3078326,3080538,19967.0
3080538,3088409,141510.0
3088409,3186551,2276462.0
3186551,3283029,2770619.0
3283029,3362110,2065865.0
3362110,3372318,313103.0
3372318,3382195,279336.0
3382195,3443515,1709609.0
3443515,3448429,133308.0
3448429,3496637,1559004.0
3496637,3509335,351081.0
3509335,3566934,1699050.0
3270346,3313984,1240720.0
3313984,3359434,1104968.0
3359434,3375303,480528.0
3375303,3375343,1450.0
3375343,3541885,4926533.0
3541885,3561304,558731.0
3506290,3506305,389.0
3010130,3031055,487600.0
3031055,3040497,204661.0
3040497,3108221,1172615.0
3108221,3116141,152866.0
3116141,3116378,3248.0
3116378,3319535,5624342.0
3319535,3365028,1134041.0
3365028,3365032,52.0
3365032,3365089,1059.0
3365089,3367912,85134.0
3367912,3367984,1323.0
3367984,3374956,194544.0
3374956,3375426,36334.0
3375426,3432498,1565334.0
3432498,3438257,169083.0
3438257,3493528,1763312.0
3493528,3538539,1307954.0
3538539,3538555,1543.0
3538555,3563027,735790.0
3025376,3052343,554965.0
3055433,3075092,351306.0
3075092,3278813,5166866.0
3278813,3279814,16889.0
3279814,3286017,181010.0
3286017,3304637,570422.0
3304637,3304648,242.0
3304648,3304657,297.0
3304657,3304737,1807.0
3304737,3304784,1088.0
3304784,3353927,1162224.0
3353927,3440173,2414689.0
3440173,3456496,526251.0
3432417,3432422,98.0
3432422,3432424,18.0
3432424,3432433,91.0
3432433,3476608,1394959.0
3476608,3530006,1610580.0
3027977,3051483,509795.0
3051483,3053147,44688.0
3053147,3057940,100997.0
3057940,3145480,1645268.0
3145480,3146061,9043.0
3146061,3149148,83214.0
3149148,3177958,799755.0
3177958,3232743,1620208.0
3232743,3244636,285340.0
3244636,3261914,511079.0
3261914,3292640,926384.0
3292640,3326314,826166.0
3326314,3330648,115151.0
3330648,3374476,1161344.0
3374476,3378442,136819.0
3378442,3430640,1412410.0
3430640,3430780,2692.0
3430780,3466060,1113789.0
3466060,3466132,1430.0
3466132,3492328,856192.0
3492328,3495898,99049.0
3495898,3517661,608376.0
3517661,3588632,2201082.0
3017287,3049750,731929.0
3049750,3111557,1033806.0
3111557,3129851,367427.0
3129851,3148911,498668.0
3148911,3149291,6270.0
3149291,3169366,540494.0
3169366,3209552,1205771.0
3209552,3238956,833061.0
3238956,3300945,1781816.0
3300945,3353744,1282362.0
3353744,3371580,515074.0
3371580,3399115,817850.0
3399115,3400802,33616.0
3400802,3419540,507964.0
3419540,3468260,1466738.0
3468260,3470187,69996.0
3470187,3497720,879041.0
3497720,3512127,375807.0
3512127,3561169,1462623.0
3081210,3081309,1136.0
3081309,3090726,154201.0
3090726,3090764,442.0
3090764,3129308,690010.0
3129308,3221343,2609340.0
3221343,3221376,659.0
3221376,3221415,738.0
3221415,3541181,9075501.0
3541181,3546476,155306.0
3001213,3037141,856260.0
3037141,3082497,851478.0
3082497,3083003,8955.0
3083003,3086630,33996.0
3086630,3164785,1697794.0
3164785,3317592,4358092.0
3317592,3384358,1769839.0
3384358,3385843,28094.0
3191086,3433053,6662427.0
3433053,3446354,414217.0
3104181,3114244,167963.0
3114244,3125209,237296.0
3125209,3290437,4671728.0
3290437,3333608,1058594.0
3333608,3337281,84405.0
3337281,3389285,1465811.0
3389285,3389349,1232.0
3389349,3486702,2914278.0
3053280,3057121,52936.0
3057121,3096092,656664.0
3096092,3312609,5801630.0
3312609,3395553,2173230.0
3395553,3396584,51345.0
3396584,3396781,4063.0
3396781,3396916,2032.0
3396916,3397011,1479.0
3397011,3397690,11927.0
3397690,3397707,254.0
3397707,3397773,1144.0
3397773,3397801,567.0
3397801,3397857,1038.0
3397857,3397861,33.0
3397861,3399280,56814.0
3399280,3407965,223850.0
3407965,3407994,1197.0
3407994,3407996,179.0
3407996,3409844,54610.0
3409844,3409898,807.0
3409898,3520950,3300154.0
3520950,3521136,4435.0
3000929,3016889,381212.0
3016889,3154028,2755342.0
3154028,3154401,6246.0
3154401,3229828,2228975.0
3000562,3003368,91576.0
3003368,3005240,26452.0
3005240,3005525,3876.0
3005525,3008391,76860.0
3008391,3010483,65388.0
3010483,3021629,262711.0
3021629,3033004,257575.0
3033004,3034520,20214.0
3034520,3034686,2305.0
3034686,3054437,420916.0
3054437,3055610,13362.0
3055610,3056019,5130.0
3056019,3062896,146425.0
3062896,3063378,5140.0
3063378,3065895,26899.0
3065895,3072582,139817.0
3072582,3080224,109555.0
3080224,3088131,139356.0
3088131,3101096,186773.0
