case_id,opened_at,closed_at,outcome,pattern,n_txns,exposure_usd,report_filed
CC-1411,2016-07-29 14:50:14,2016-07-30 19:50:14,confirmed_fraud,account_takeover,1,29.05,No
CC-1412,2016-07-29 15:33:53,2016-07-31 14:33:53,cleared,none,1,0.0,No
CC-1413,2016-07-29 18:00:32,2016-08-01 21:00:32,confirmed_fraud,card_not_present_new_device,1,250.02,No
CC-1414,2016-07-29 18:19:43,2016-07-31 17:19:43,confirmed_fraud,card_not_present_new_device,2,300.03,No
CC-1415,2016-07-29 18:43:40,2016-08-02 02:43:40,confirmed_fraud,card_not_present_new_device,2,151.95,No
CC-1416,2016-07-29 19:06:30,2016-07-31 15:06:30,cleared,none,1,0.0,No
CC-1417,2016-07-29 19:06:41,2016-08-01 18:06:41,confirmed_fraud,account_takeover,1,44.45,No
CC-1418,2016-07-29 19:17:20,2016-07-30 23:17:20,confirmed_fraud,card_not_present_fraud,1,139.18,No
CC-1419,2016-07-29 19:25:42,2016-08-01 18:25:42,cleared,none,1,0.0,No
CC-1420,2016-07-29 19:28:27,2016-08-01 17:28:27,cleared,none,1,0.0,No
CC-1421,2016-07-29 19:52:50,2016-07-31 00:52:50,confirmed_fraud,card_not_present_fraud,1,32.39,No
CC-1422,2016-07-29 20:06:15,2016-08-01 13:06:15,cleared,none,1,0.0,No
CC-1423,2016-07-29 20:19:11,2016-08-02 04:19:11,confirmed_fraud,card_not_present_fraud,1,85.9,No
CC-1424,2016-07-29 20:35:40,2016-08-02 07:35:40,confirmed_fraud,card_not_present_fraud,1,408.07,No
CC-1425,2016-07-29 21:22:05,2016-07-30 22:22:05,confirmed_fraud,out_of_region_use,2,944.03,No
CC-1426,2016-07-29 21:32:46,2016-07-30 19:32:46,cleared,none,1,0.0,No
CC-1427,2016-07-29 21:36:41,2016-08-01 20:36:41,cleared,none,1,0.0,No
CC-1428,2016-07-29 22:30:42,2016-07-31 16:30:42,confirmed_fraud,card_not_present_fraud,1,49.39,No
CC-1429,2016-07-29 22:42:52,2016-07-30 16:42:52,cleared,none,1,0.0,No
CC-1430,2016-07-29 22:52:08,2016-07-30 21:52:08,confirmed_fraud,card_not_present_new_device,5,750.08,No
CC-1431,2016-07-29 23:01:17,2016-08-01 21:01:17,cleared,none,1,0.0,No
CC-1432,2016-07-29 23:28:14,2016-08-01 16:28:14,cleared,none,1,0.0,No
CC-1433,2016-07-29 23:29:21,2016-07-30 17:29:21,confirmed_fraud,card_not_present_new_device,1,250.01,No
CC-1434,2016-07-29 23:45:14,2016-07-31 21:45:14,cleared,none,1,0.0,No
CC-1435,2016-07-30 00:18:32,2016-07-30 20:18:32,cleared,none,1,0.0,No
CC-1436,2016-07-30 01:32:37,2016-07-31 20:32:37,confirmed_fraud,account_takeover,17,1402.18,Yes
CC-1437,2016-07-30 02:24:51,2016-08-02 20:24:51,confirmed_fraud,account_takeover,2,118.01,No
CC-1438,2016-07-30 02:30:21,2016-08-04 02:30:21,confirmed_fraud,card_not_present_new_device,1,99.91,No
CC-1439,2016-07-30 02:32:12,2016-07-31 19:32:12,confirmed_fraud,card_not_present_new_device,14,2064.26,Yes
CC-1440,2016-07-30 02:36:22,2016-07-30 21:36:22,cleared,none,1,0.0,No
CC-1441,2016-07-30 04:12:09,2016-08-04 01:12:09,confirmed_fraud,account_takeover,1,171.06,No
CC-1442,2016-07-30 04:41:43,2016-08-01 10:41:43,confirmed_fraud,out_of_region_use,1,445.03,No
CC-1443,2016-07-30 04:52:42,2016-08-02 04:52:42,confirmed_fraud,card_not_present_fraud,2,300.0,No
CC-1444,2016-07-30 05:08:41,2016-08-02 16:08:41,confirmed_fraud,card_not_present_fraud,2,244.51,No
CC-1445,2016-07-30 05:10:09,2016-07-31 00:10:09,cleared,none,1,0.0,No
CC-1446,2016-07-30 05:26:21,2016-08-03 07:26:21,confirmed_fraud,account_takeover,1,159.87,No
CC-1447,2016-07-30 06:08:50,2016-08-02 00:08:50,cleared,none,1,0.0,No
CC-1448,2016-07-30 06:13:59,2016-08-03 04:13:59,confirmed_fraud,card_not_present_new_device,4,154.14,No
CC-1449,2016-07-30 07:12:14,2016-08-01 01:12:14,cleared,none,1,0.0,No
CC-1450,2016-07-30 07:41:05,2016-08-03 22:41:05,confirmed_fraud,account_takeover,14,2351.25,Yes
CC-1451,2016-07-30 07:45:37,2016-08-01 05:45:37,confirmed_fraud,card_not_present_fraud,1,21.52,No
CC-1452,2016-07-30 08:00:51,2016-08-02 18:00:51,confirmed_fraud,account_takeover,22,2561.62,Yes
CC-1453,2016-07-30 10:14:48,2016-08-03 02:14:48,confirmed_fraud,out_of_region_use,6,659.17,No
CC-1454,2016-07-30 10:31:57,2016-08-04 11:31:57,confirmed_fraud,account_takeover,4,1201.89,Yes
CC-1455,2016-07-30 12:21:20,2016-07-31 23:21:20,confirmed_fraud,card_not_present_fraud,3,46.22,No
CC-1456,2016-07-30 15:01:41,2016-08-04 17:01:41,confirmed_fraud,out_of_region_use,2,1164.13,Yes
CC-1457,2016-07-30 16:20:19,2016-07-31 19:20:19,confirmed_fraud,account_takeover,1,59.02,No
CC-1458,2016-07-30 16:32:42,2016-08-03 23:32:42,confirmed_fraud,card_not_present_fraud,3,78.94,No
CC-1459,2016-07-30 16:39:52,2016-08-01 02:39:52,confirmed_fraud,card_not_present_new_device,1,299.96,No
CC-1460,2016-07-30 16:49:59,2016-08-04 19:49:59,confirmed_fraud,out_of_region_use,5,427.06,No
CC-1461,2016-07-30 17:09:06,2016-08-04 15:09:06,confirmed_fraud,card_not_present_fraud,2,47.71,No
CC-1462,2016-07-30 17:21:24,2016-08-01 13:21:24,cleared,none,1,0.0,No
CC-1463,2016-07-30 17:41:16,2016-08-01 14:41:16,confirmed_fraud,out_of_region_use,1,170.91,No
CC-1464,2016-07-30 18:39:33,2016-07-31 16:39:33,cleared,none,1,0.0,No
CC-1465,2016-07-30 19:02:36,2016-08-02 02:02:36,confirmed_fraud,out_of_region_use,1,445.0,No
CC-1466,2016-07-30 19:50:46,2016-08-01 11:50:46,confirmed_fraud,out_of_region_use,1,113.06,No
CC-1467,2016-07-30 20:18:19,2016-08-05 05:18:19,confirmed_fraud,card_not_present_fraud,1,35.39,No
CC-1468,2016-07-30 21:00:36,2016-08-03 01:00:36,confirmed_fraud,account_takeover,2,565.34,No
CC-1469,2016-07-30 21:49:47,2016-07-31 17:49:47,cleared,none,1,0.0,No
CC-1470,2016-07-30 22:23:31,2016-08-04 16:23:31,confirmed_fraud,out_of_region_use,1,64.01,No
CC-1471,2016-07-30 23:19:02,2016-08-02 22:19:02,cleared,none,1,0.0,No
CC-1472,2016-07-30 23:40:08,2016-08-04 21:40:08,confirmed_fraud,account_takeover,1,210.0,No
CC-1473,2016-07-30 23:50:27,2016-07-31 23:50:27,confirmed_fraud,account_takeover,1,384.43,No
CC-1474,2016-07-31 00:15:49,2016-08-03 22:15:49,confirmed_fraud,card_not_present_new_device,1,49.98,No
CC-1475,2016-07-31 00:50:27,2016-08-01 20:50:27,confirmed_fraud,account_takeover,10,1307.98,Yes
CC-1476,2016-07-31 00:54:06,2016-08-01 01:54:06,confirmed_fraud,card_not_present_fraud,2,499.89,No
CC-1477,2016-07-31 01:03:54,2016-08-03 20:03:54,confirmed_fraud,card_not_present_new_device,1,300.0,No
CC-1478,2016-07-31 01:20:48,2016-08-01 15:20:48,confirmed_fraud,account_takeover,1,96.95,No
CC-1479,2016-07-31 01:33:20,2016-08-01 16:33:20,confirmed_fraud,out_of_region_use,1,54.02,No
CC-1480,2016-07-31 01:38:55,2016-08-01 17:38:55,cleared,none,1,0.0,No
CC-1481,2016-07-31 02:46:40,2016-08-03 20:46:40,confirmed_fraud,account_takeover,1,39.07,No
CC-1482,2016-07-31 03:13:25,2016-07-31 22:13:25,confirmed_fraud,card_not_present_new_device,5,151.12,No
CC-1483,2016-07-31 03:19:35,2016-08-03 00:19:35,confirmed_fraud,account_takeover,1,271.39,No
CC-1484,2016-07-31 03:32:54,2016-08-05 18:32:54,confirmed_fraud,card_not_present_fraud,1,50.0,No
CC-1485,2016-07-31 04:31:35,2016-08-03 04:31:35,confirmed_fraud,card_not_present_fraud,4,343.27,No
CC-1486,2016-07-31 05:43:40,2016-08-02 19:43:40,confirmed_fraud,card_not_present_new_device,1,150.08,No
CC-1487,2016-07-31 06:01:54,2016-08-04 19:01:54,confirmed_fraud,account_takeover,2,184.05,No
CC-1488,2016-07-31 06:29:46,2016-08-05 22:29:46,confirmed_fraud,account_takeover,1,864.98,No
CC-1489,2016-07-31 10:20:28,2016-08-01 23:20:28,confirmed_fraud,card_not_present_fraud,1,50.05,No
CC-1490,2016-07-31 10:24:03,2016-08-02 03:24:03,cleared,none,1,0.0,No
CC-1491,2016-07-31 11:52:34,2016-08-05 23:52:34,confirmed_fraud,account_takeover,11,5021.87,Yes
CC-1492,2016-07-31 12:00:26,2016-08-03 01:00:26,confirmed_fraud,card_not_present_fraud,3,335.41,No
CC-1493,2016-07-31 12:08:27,2016-08-02 19:08:27,confirmed_fraud,out_of_region_use,2,194.1,No
CC-1494,2016-07-31 12:48:12,2016-08-03 04:48:12,confirmed_fraud,card_not_present_new_device,2,300.03,No
CC-1495,2016-07-31 14:03:01,2016-08-01 23:03:01,confirmed_fraud,card_not_present_new_device,11,661.1,No
CC-1496,2016-07-31 15:47:52,2016-08-06 07:47:52,confirmed_fraud,account_takeover,6,924.5,No
CC-1497,2016-07-31 15:49:14,2016-08-05 01:49:14,confirmed_fraud,card_not_present_fraud,1,22.48,No
CC-1498,2016-07-31 16:45:36,2016-08-06 04:45:36,confirmed_fraud,card_not_present_new_device,10,2324.53,Yes
CC-1499,2016-07-31 18:04:29,2016-08-02 15:04:29,cleared,none,1,0.0,No
CC-1500,2016-07-31 18:54:15,2016-08-05 14:54:15,confirmed_fraud,card_not_present_new_device,1,24.91,No
CC-1501,2016-07-31 19:18:04,2016-08-05 18:18:04,confirmed_fraud,account_takeover,6,2165.01,Yes
CC-1502,2016-07-31 19:41:20,2016-08-02 21:41:20,confirmed_fraud,out_of_region_use,1,58.97,No
CC-1503,2016-07-31 19:43:06,2016-08-06 13:43:06,confirmed_fraud,card_not_present_new_device,3,203.43,No
CC-1504,2016-07-31 20:52:28,2016-08-03 23:52:28,confirmed_fraud,card_not_present_new_device,2,81.25,No
CC-1505,2016-07-31 21:13:54,2016-08-01 19:13:54,cleared,none,1,0.0,No
CC-1506,2016-07-31 21:49:19,2016-08-03 16:49:19,confirmed_fraud,account_takeover,1,106.96,No
CC-1507,2016-07-31 21:51:42,2016-08-02 21:51:42,confirmed_fraud,out_of_region_use,11,598.8,No
CC-1508,2016-07-31 22:01:09,2016-08-03 19:01:09,confirmed_fraud,card_not_present_fraud,2,109.7,No
CC-1509,2016-07-31 22:16:36,2016-08-03 00:16:36,confirmed_fraud,card_not_present_fraud,1,81.38,No
CC-1510,2016-07-31 22:35:37,2016-08-02 01:35:37,confirmed_fraud,account_takeover,2,319.91,No
CC-1511,2016-07-31 22:42:51,2016-08-02 22:42:51,confirmed_fraud,out_of_region_use,5,292.72,No
CC-1512,2016-07-31 22:48:15,2016-08-05 17:48:15,confirmed_fraud,card_not_present_fraud,1,15.01,No
CC-1513,2016-07-31 22:55:30,2016-08-02 17:55:30,confirmed_fraud,card_not_present_new_device,1,250.07,No
CC-1514,2016-07-31 22:55:47,2016-08-02 03:55:47,confirmed_fraud,card_not_present_new_device,6,294.79,No
CC-1515,2016-07-31 23:05:12,2016-08-01 16:05:12,cleared,none,1,0.0,No
CC-1516,2016-08-01 00:18:52,2016-08-03 21:18:52,confirmed_fraud,card_not_present_new_device,1,274.95,No
CC-1517,2016-08-01 00:20:17,2016-08-02 19:20:17,confirmed_fraud,account_takeover,1,276.99,No
CC-1518,2016-08-01 00:43:44,2016-08-01 22:43:44,confirmed_fraud,card_not_present_fraud,1,299.93,No
CC-1519,2016-08-01 00:46:47,2016-08-06 03:46:47,confirmed_fraud,account_takeover,1,103.86,No
CC-1520,2016-08-01 01:07:31,2016-08-06 07:07:31,confirmed_fraud,card_not_present_fraud,1,14.7,No
CC-1521,2016-08-01 02:27:02,2016-08-02 22:27:02,confirmed_fraud,card_not_present_fraud,1,50.0,No
CC-1522,2016-08-01 03:20:24,2016-08-01 19:20:24,cleared,none,1,0.0,No
CC-1523,2016-08-01 03:56:40,2016-08-03 01:56:40,cleared,none,1,0.0,No
CC-1524,2016-08-01 05:19:36,2016-08-05 01:19:36,confirmed_fraud,account_takeover,14,3532.83,Yes
CC-1525,2016-08-01 06:02:56,2016-08-03 04:02:56,confirmed_fraud,card_not_present_fraud,1,30.94,No
CC-1526,2016-08-01 06:06:59,2016-08-04 05:06:59,confirmed_fraud,card_not_present_new_device,2,41.43,No
CC-1527,2016-08-01 06:19:56,2016-08-02 03:19:56,cleared,none,1,0.0,No
CC-1528,2016-08-01 06:49:35,2016-08-03 17:49:35,confirmed_fraud,account_takeover,6,680.76,No
CC-1529,2016-08-01 06:55:24,2016-08-05 22:55:24,confirmed_fraud,card_not_present_fraud,7,378.0,No
CC-1530,2016-08-01 08:13:07,2016-08-02 07:13:07,cleared,none,1,0.0,No
CC-1531,2016-08-01 09:04:30,2016-08-06 21:04:30,confirmed_fraud,card_not_present_new_device,2,574.95,No
CC-1532,2016-08-01 12:10:15,2016-08-05 09:10:15,confirmed_fraud,card_not_present_fraud,1,299.99,No
CC-1533,2016-08-01 12:39:59,2016-08-02 05:39:59,cleared,none,1,0.0,No
CC-1534,2016-08-01 13:22:33,2016-08-07 10:22:33,confirmed_fraud,out_of_region_use,1,159.94,No
CC-1535,2016-08-01 13:49:42,2016-08-03 22:49:42,confirmed_fraud,account_takeover,6,1608.84,Yes
CC-1536,2016-08-01 13:57:43,2016-08-06 23:57:43,confirmed_fraud,out_of_region_use,7,2187.99,Yes
CC-1537,2016-08-01 15:09:06,2016-08-04 21:09:06,confirmed_fraud,account_takeover,2,310.63,No
CC-1538,2016-08-01 15:30:15,2016-08-02 09:30:15,confirmed_fraud,card_not_present_fraud,1,64.76,No
CC-1539,2016-08-01 16:14:25,2016-08-02 15:14:25,confirmed_fraud,card_not_present_new_device,2,199.93,No
CC-1540,2016-08-01 17:38:48,2016-08-06 03:38:48,confirmed_fraud,card_not_present_new_device,4,223.4,No
CC-1541,2016-08-01 19:10:12,2016-08-07 17:10:12,confirmed_fraud,out_of_region_use,1,77.02,No
CC-1542,2016-08-01 19:15:58,2016-08-04 08:15:58,confirmed_fraud,card_not_present_fraud,1,200.07,No
CC-1543,2016-08-01 19:39:17,2016-08-04 14:39:17,confirmed_fraud,account_takeover,1,23.96,No
CC-1544,2016-08-01 19:53:10,2016-08-07 00:53:10,confirmed_fraud,card_not_present_fraud,1,150.0,No
CC-1545,2016-08-01 20:21:37,2016-08-02 19:21:37,cleared,none,1,0.0,No
CC-1546,2016-08-01 20:32:06,2016-08-02 22:32:06,confirmed_fraud,card_not_present_fraud,1,21.29,No
CC-1547,2016-08-01 22:25:19,2016-08-05 20:25:19,confirmed_fraud,account_takeover,2,1219.07,Yes
CC-1548,2016-08-01 22:38:34,2016-08-02 20:38:34,confirmed_fraud,card_not_present_fraud,1,9.64,No
CC-1549,2016-08-01 23:07:05,2016-08-03 18:07:05,cleared,none,1,0.0,No
CC-1550,2016-08-01 23:35:56,2016-08-03 18:35:56,confirmed_fraud,account_takeover,1,92.04,No
CC-1551,2016-08-02 00:06:56,2016-08-04 22:06:56,confirmed_fraud,out_of_region_use,2,117.88,No
CC-1552,2016-08-02 00:12:42,2016-08-02 20:12:42,confirmed_fraud,account_takeover,1,170.91,No
CC-1553,2016-08-02 00:44:00,2016-08-03 02:44:00,confirmed_fraud,out_of_region_use,2,481.01,No
CC-1554,2016-08-02 01:04:44,2016-08-04 06:04:44,confirmed_fraud,card_not_present_fraud,2,94.28,No
CC-1555,2016-08-02 02:01:00,2016-08-06 15:01:00,confirmed_fraud,account_takeover,1,226.05,No
CC-1556,2016-08-02 03:16:31,2016-08-04 00:16:31,confirmed_fraud,card_not_present_new_device,1,81.48,No
CC-1557,2016-08-02 03:25:52,2016-08-06 15:25:52,confirmed_fraud,card_not_present_new_device,1,100.01,No
CC-1558,2016-08-02 03:42:50,2016-08-06 02:42:50,confirmed_fraud,card_not_present_new_device,1,200.04,No
CC-1559,2016-08-02 03:52:44,2016-08-07 21:52:44,confirmed_fraud,account_takeover,1,334.92,No
CC-1560,2016-08-02 04:42:57,2016-08-03 00:42:57,confirmed_fraud,card_not_present_fraud,2,120.03,No
CC-1561,2016-08-02 04:52:41,2016-08-07 19:52:41,confirmed_fraud,card_not_present_new_device,1,450.09,No
CC-1562,2016-08-02 04:57:23,2016-08-03 17:57:23,confirmed_fraud,out_of_region_use,18,3041.02,Yes
CC-1563,2016-08-02 06:29:23,2016-08-06 04:29:23,confirmed_fraud,card_not_present_new_device,1,299.95,No
CC-1564,2016-08-02 07:44:59,2016-08-06 21:44:59,confirmed_fraud,account_takeover,1,49.04,No
CC-1565,2016-08-02 07:52:42,2016-08-04 03:52:42,confirmed_fraud,account_takeover,1,464.94,No
CC-1566,2016-08-02 08:02:59,2016-08-05 17:02:59,confirmed_fraud,account_takeover,1,107.94,No
CC-1567,2016-08-02 08:33:33,2016-08-04 02:33:33,cleared,none,1,0.0,No
CC-1568,2016-08-02 09:14:27,2016-08-05 06:14:27,confirmed_fraud,card_not_present_fraud,1,35.82,No
CC-1569,2016-08-02 10:02:04,2016-08-07 16:02:04,confirmed_fraud,card_not_present_new_device,4,487.49,No
CC-1570,2016-08-02 11:22:58,2016-08-07 00:22:58,confirmed_fraud,card_not_present_fraud,1,250.05,No
CC-1571,2016-08-02 11:57:25,2016-08-06 02:57:25,confirmed_fraud,card_not_present_new_device,2,74.41,No
CC-1572,2016-08-02 12:26:14,2016-08-04 04:26:14,confirmed_fraud,card_not_present_fraud,7,697.0,No
CC-1573,2016-08-02 12:34:41,2016-08-07 22:34:41,confirmed_fraud,card_not_present_new_device,1,55.9,No
CC-1574,2016-08-02 12:45:03,2016-08-06 16:45:03,confirmed_fraud,out_of_region_use,1,30.93,No
CC-1575,2016-08-02 13:12:08,2016-08-04 17:12:08,confirmed_fraud,out_of_region_use,1,485.03,No
CC-1576,2016-08-02 14:28:33,2016-08-07 18:28:33,confirmed_fraud,out_of_region_use,3,1859.21,Yes
CC-1577,2016-08-02 17:15:08,2016-08-06 16:15:08,confirmed_fraud,out_of_region_use,1,29.03,No
CC-1578,2016-08-02 19:39:23,2016-08-03 17:39:23,cleared,none,1,0.0,No
CC-1579,2016-08-02 20:06:37,2016-08-06 14:06:37,confirmed_fraud,card_not_present_fraud,1,19.98,No
CC-1580,2016-08-02 20:19:11,2016-08-03 21:19:11,confirmed_fraud,card_not_present_new_device,1,49.98,No
CC-1581,2016-08-02 20:31:12,2016-08-05 05:31:12,confirmed_fraud,card_not_present_fraud,1,44.79,No
CC-1582,2016-08-02 21:07:47,2016-08-05 15:07:47,confirmed_fraud,out_of_region_use,1,225.92,No
CC-1583,2016-08-02 22:34:21,2016-08-04 22:34:21,confirmed_fraud,account_takeover,13,2188.15,Yes
CC-1584,2016-08-02 23:28:22,2016-08-03 15:28:22,cleared,none,1,0.0,No
CC-1585,2016-08-02 23:38:08,2016-08-05 19:38:08,confirmed_fraud,out_of_region_use,1,171.0,No
CC-1586,2016-08-02 23:41:27,2016-08-06 00:41:27,confirmed_fraud,card_not_present_fraud,4,99.24,No
CC-1587,2016-08-03 00:00:06,2016-08-06 19:00:06,confirmed_fraud,card_not_present_fraud,1,200.07,No
CC-1588,2016-08-03 00:20:26,2016-08-06 14:20:26,confirmed_fraud,card_not_present_new_device,1,100.09,No
CC-1589,2016-08-03 00:37:36,2016-08-05 21:37:36,cleared,none,1,0.0,No
CC-1590,2016-08-03 00:45:18,2016-08-04 05:45:18,confirmed_fraud,card_not_present_fraud,2,223.33,No
CC-1591,2016-08-03 00:48:50,2016-08-05 20:48:50,confirmed_fraud,card_not_present_new_device,1,300.07,No
CC-1592,2016-08-03 01:23:10,2016-08-06 18:23:10,confirmed_fraud,account_takeover,2,219.41,No
CC-1593,2016-08-03 01:32:44,2016-08-08 19:32:44,confirmed_fraud,card_not_present_new_device,7,162.27,No
CC-1594,2016-08-03 02:59:43,2016-08-04 21:59:43,confirmed_fraud,account_takeover,4,1062.24,Yes
CC-1595,2016-08-03 03:46:19,2016-08-05 21:46:19,confirmed_fraud,card_not_present_fraud,1,149.93,No
CC-1596,2016-08-03 03:56:41,2016-08-05 22:56:41,confirmed_fraud,account_takeover,1,554.08,No
CC-1597,2016-08-03 05:06:46,2016-08-04 23:06:46,cleared,none,1,0.0,No
CC-1598,2016-08-03 05:32:46,2016-08-06 04:32:46,confirmed_fraud,card_not_present_new_device,3,124.84,No
CC-1599,2016-08-03 05:45:52,2016-08-08 00:45:52,confirmed_fraud,card_not_present_new_device,1,58.49,No
CC-1600,2016-08-03 05:46:42,2016-08-06 04:46:42,cleared,none,1,0.0,No
CC-1601,2016-08-03 05:49:35,2016-08-06 15:49:35,confirmed_fraud,card_not_present_fraud,1,24.7,No
CC-1602,2016-08-03 06:22:21,2016-08-04 22:22:21,confirmed_fraud,card_not_present_fraud,1,21.33,No
CC-1603,2016-08-03 06:53:47,2016-08-06 04:53:47,cleared,none,1,0.0,No
CC-1604,2016-08-03 07:49:06,2016-08-04 22:49:06,confirmed_fraud,account_takeover,1,117.02,No
CC-1605,2016-08-03 08:03:36,2016-08-04 02:03:36,cleared,none,1,0.0,No
CC-1606,2016-08-03 08:22:12,2016-08-04 03:22:12,cleared,none,1,0.0,No
CC-1607,2016-08-03 08:32:24,2016-08-08 19:32:24,confirmed_fraud,card_not_present_new_device,1,49.95,No
CC-1608,2016-08-03 10:17:36,2016-08-07 06:17:36,confirmed_fraud,card_not_present_fraud,2,94.3,No
CC-1609,2016-08-03 10:20:00,2016-08-07 02:20:00,confirmed_fraud,account_takeover,1,78.01,No
CC-1610,2016-08-03 10:39:17,2016-08-06 04:39:17,cleared,none,1,0.0,No
CC-1611,2016-08-03 10:58:32,2016-08-07 04:58:32,confirmed_fraud,card_not_present_new_device,3,178.97,No
CC-1612,2016-08-03 11:27:41,2016-08-04 18:27:41,confirmed_fraud,account_takeover,1,291.98,No
CC-1613,2016-08-03 11:58:15,2016-08-08 04:58:15,confirmed_fraud,card_not_present_new_device,2,699.99,No
CC-1614,2016-08-03 12:00:14,2016-08-05 06:00:14,confirmed_fraud,card_not_present_fraud,1,62.23,No
CC-1615,2016-08-03 12:09:46,2016-08-04 04:09:46,cleared,none,1,0.0,No
CC-1616,2016-08-03 12:24:43,2016-08-06 17:24:43,confirmed_fraud,out_of_region_use,1,30.99,No
CC-1617,2016-08-03 12:29:23,2016-08-05 19:29:23,confirmed_fraud,account_takeover,1,226.01,No
CC-1618,2016-08-03 12:31:18,2016-08-05 07:31:18,confirmed_fraud,card_not_present_fraud,1,92.5,No
CC-1619,2016-08-03 14:09:46,2016-08-07 06:09:46,confirmed_fraud,card_not_present_fraud,1,35.84,No
CC-1620,2016-08-03 14:40:59,2016-08-08 00:40:59,confirmed_fraud,account_takeover,4,345.98,No
CC-1621,2016-08-03 16:03:13,2016-08-06 23:03:13,confirmed_fraud,card_not_present_fraud,1,62.31,No
CC-1622,2016-08-03 16:37:44,2016-08-07 17:37:44,confirmed_fraud,account_takeover,13,4764.62,Yes
CC-1623,2016-08-03 17:02:22,2016-08-08 15:02:22,confirmed_fraud,account_takeover,1,968.0,No
CC-1624,2016-08-03 18:46:37,2016-08-06 12:46:37,confirmed_fraud,account_takeover,9,453.86,No
CC-1625,2016-08-03 19:43:05,2016-08-06 04:43:05,confirmed_fraud,account_takeover,1,92.04,No
CC-1626,2016-08-03 19:51:04,2016-08-07 15:51:04,confirmed_fraud,account_takeover,1,226.01,No
CC-1627,2016-08-03 20:00:38,2016-08-06 21:00:38,confirmed_fraud,out_of_region_use,1,117.09,No
CC-1628,2016-08-03 20:06:14,2016-08-09 02:06:14,confirmed_fraud,account_takeover,3,1065.05,Yes
CC-1629,2016-08-03 20:47:04,2016-08-07 20:47:04,confirmed_fraud,account_takeover,2,183.85,No
CC-1630,2016-08-03 20:57:22,2016-08-05 02:57:22,confirmed_fraud,account_takeover,4,133.08,No
CC-1631,2016-08-03 21:08:52,2016-08-07 09:08:52,confirmed_fraud,card_not_present_fraud,1,8.01,No
CC-1632,2016-08-03 22:54:51,2016-08-05 18:54:51,cleared,none,1,0.0,No
CC-1633,2016-08-03 22:57:51,2016-08-05 20:57:51,confirmed_fraud,card_not_present_fraud,1,150.08,No
CC-1634,2016-08-03 23:13:04,2016-08-04 16:13:04,cleared,none,1,0.0,No
CC-1635,2016-08-03 23:19:41,2016-08-06 21:19:41,cleared,none,1,0.0,No
CC-1636,2016-08-03 23:43:40,2016-08-06 02:43:40,confirmed_fraud,account_takeover,1,107.88,No
CC-1637,2016-08-04 00:29:37,2016-08-06 16:29:37,cleared,none,1,0.0,No
CC-1638,2016-08-04 01:57:15,2016-08-07 20:57:15,confirmed_fraud,out_of_region_use,1,225.99,No
CC-1639,2016-08-04 02:32:00,2016-08-07 20:32:00,confirmed_fraud,account_takeover,1,688.88,No
CC-1640,2016-08-04 03:13:51,2016-08-07 22:13:51,confirmed_fraud,card_not_present_fraud,1,38.76,No
CC-1641,2016-08-04 03:51:21,2016-08-06 06:51:21,confirmed_fraud,card_not_present_fraud,7,514.27,No
CC-1642,2016-08-04 04:07:40,2016-08-06 14:07:40,confirmed_fraud,out_of_region_use,1,160.02,No
CC-1643,2016-08-04 04:35:32,2016-08-06 22:35:32,confirmed_fraud,card_not_present_new_device,7,572.43,No
CC-1644,2016-08-04 05:25:18,2016-08-09 21:25:18,confirmed_fraud,account_takeover,4,1147.96,Yes
CC-1645,2016-08-04 07:07:47,2016-08-05 01:07:47,cleared,none,1,0.0,No
CC-1646,2016-08-04 07:09:05,2016-08-08 01:09:05,confirmed_fraud,account_takeover,1,31.0,No
CC-1647,2016-08-04 07:49:42,2016-08-07 08:49:42,confirmed_fraud,account_takeover,1,279.91,No
CC-1648,2016-08-04 08:26:54,2016-08-09 22:26:54,confirmed_fraud,out_of_region_use,5,402.9,No
CC-1649,2016-08-04 09:28:15,2016-08-06 02:28:15,confirmed_fraud,card_not_present_new_device,2,89.56,No
CC-1650,2016-08-04 09:34:40,2016-08-09 04:34:40,confirmed_fraud,card_not_present_fraud,1,21.26,No
CC-1651,2016-08-04 09:53:32,2016-08-09 14:53:32,confirmed_fraud,account_takeover,1,225.91,No
CC-1652,2016-08-04 10:40:13,2016-08-07 03:40:13,cleared,none,1,0.0,No
CC-1653,2016-08-04 11:20:37,2016-08-09 21:20:37,confirmed_fraud,out_of_region_use,1,335.05,No
