transaction_id,case_id
3312835,CC-4164
3311096,CC-4165
3311315|3311364,CC-4166
3312358|3312745|3312746|3312825,CC-4167
3312710|3312880,CC-4168
3312832,CC-4169
3305098|3308116|3311416|3311493,CC-4170
3314207|3314219,CC-4171
3313014|3314235,CC-4172
3314530,CC-4173
3313624,CC-4174
3312758,CC-4175
3294043|3299114|3299441|3303611|3305290|3311690|3312356,CC-4176
3303804|3305641|3305684|3309744|3310080|3312579,CC-4177
3310128|3312676,CC-4178
3312202,CC-4179
3314842,CC-4180
3311088,CC-4181
3312222,CC-4182
3313970,CC-4183
3313660,CC-4184
3311984|3314073,CC-4185
3313343,CC-4186
3311884|3314285,CC-4187
3313086|3313101,CC-4188
3313702,CC-4189
3312794,CC-4190
3313031|3313051|3313105,CC-4191
3312166,CC-4192
3313474,CC-4193
3306442|3307013|3307058|3307957|3307992|3308248|3308258|3308285|3308291|3308297|3312715,CC-4194
3303284|3303443|3305868|3311703,CC-4195
3304612|3304615|3309664|3312264,CC-4196
3315344,CC-4197
3309537|3309604|3310334|3310336|3310340|3310367|3310372|3310541|3315626,CC-4198
3315932,CC-4199
3314222|3314223,CC-4200
3309094|3309168|3312866|3312915,CC-4201
3315057,CC-4202
3314108|3314324|3314329|3314342,CC-4203
3312349|3312937|3312954|3313038|3313966|3313976|3316389,CC-4204
3317234,CC-4205
3317008,CC-4206
3317394,CC-4207
3317496,CC-4208
3313861|3316586,CC-4209
3312732|3317413,CC-4210
3316707,CC-4211
3314561,CC-4212
3316912,CC-4213
3314621,CC-4214
3301627|3302020|3302033|3302464|3304331|3306204|3307553|3310664|3314441|3314541,CC-4215
3310148|3310558|3310564|3310574|3314139|3314150,CC-4216
3317718,CC-4217
3307619|3309979|3310495|3317437,CC-4218
3317596,CC-4219
3307311|3311294|3311320|3311332|3311344|3311350|3311370|3311373|3311398|3311430|3314486|3314581|3314710|3314828|3314924,CC-4220
3315239,CC-4221
3315013,CC-4222
3317204,CC-4223
3316650|3316796,CC-4224
3300796|3303046|3304083|3304136|3304163|3304166|3304201|3308539|3308553|3311054|3318029|3318059|3318061,CC-4225
3313047|3316617,CC-4226
3314572,CC-4227
3315769|3318527,CC-4228
3317121|3317988,CC-4229
3318851,CC-4230
3290118|3290716|3291428|3293499|3293906|3295564|3296276|3297379|3298697|3299431|3300603|3302134|3305186|3306621|3307394|3309317|3312199|3313445|3315422|3316046|3316880,CC-4231
3318287,CC-4232
3315916,CC-4233
3296937|3299764|3300878|3303880|3303886|3303920|3305058|3305805|3305870|3305949|3311080|3311753|3317535,CC-4234
3318872,CC-4235
3319001,CC-4236
3318351,CC-4237
3317901,CC-4238
3319499,CC-4239
3316117|3316176,CC-4240
3317966,CC-4241
3321206,CC-4242
3318044,CC-4243
3318115,CC-4244
3318194,CC-4245
3317746|3317772,CC-4246
3317646,CC-4247
3317576,CC-4248
3321719,CC-4249
3317644,CC-4250
3317950|3317960|3317963,CC-4251
3319854|3320028,CC-4252
3320080|3320177|3320284|3320334|3321106,CC-4253
3315436|3321987,CC-4254
3321844,CC-4255
3319049,CC-4256
3320310,CC-4257
3319150,CC-4258
3322391,CC-4259
3318269,CC-4260
3322315,CC-4261
3322140|3322147,CC-4262
3307303|3307315|3310289|3313034|3314019|3315089|3315155|3319841,CC-4263
3320997,CC-4264
3318497,CC-4265
3322482,CC-4266
3316211|3316228|3322528,CC-4267
3322283,CC-4268
3321398,CC-4269
3314420|3319463|3319472|3322444|3322460,CC-4270
3319821,CC-4271
3313084|3318984|3320322|3323671,CC-4272
3311763|3313733|3319621|3319671|3324257,CC-4273
3310210|3310498|3317386|3317665|3321787|3322231,CC-4274
3321373,CC-4275
3324776,CC-4276
3322706,CC-4277
3322023,CC-4278
3321675,CC-4279
3319155|3320468,CC-4280
3322702,CC-4281
3325219,CC-4282
3318937|3319211|3321850,CC-4283
3311830|3311995|3312040|3317598|3324574,CC-4284
3321465|3321494,CC-4285
3322351|3322438,CC-4286
3312124|3314914|3322442,CC-4287
3321872,CC-4288
3324501,CC-4289
3322089,CC-4290
3320778|3324611,CC-4291
3322048,CC-4292
3322313,CC-4293
3320387|3324796,CC-4294
3325852|3325858,CC-4295
3325562|3325642,CC-4296
3314319|3321910|3325430,CC-4297
3322926,CC-4298
3307457|3313995|3314028|3314036|3316818|3316839|3316846|3318163|3322541|3324476|3324585|3326279,CC-4299
3326372|3326380,CC-4300
3325099,CC-4301
3323879,CC-4302
3323899,CC-4303
3322522,CC-4304
3326531,CC-4305
3316875|3323693|3323729|3324375,CC-4306
3323402,CC-4307
3326776,CC-4308
3323554|3326283,CC-4309
3313590|3313604|3313608|3313649|3313651|3313692|3313751|3313839|3314205|3317783|3320919|3320953|3321272|3323125|3324677,CC-4310
3322549|3322555,CC-4311
3321510|3321657|3326349|3326351,CC-4312
3325524|3325529|3325573,CC-4313
3326163,CC-4314
3324502|3324610,CC-4315
3327888,CC-4316
3325383,CC-4317
3327415|3327534|3327574,CC-4318
3325584,CC-4319
3327347,CC-4320
3322798|3324915,CC-4321
3328777,CC-4322
3327312,CC-4323
3328498,CC-4324
3327136,CC-4325
3324622,CC-4326
3324558,CC-4327
3326886,CC-4328
3328688,CC-4329
3319512|3325721,CC-4330
3329515,CC-4331
3328759,CC-4332
3328887,CC-4333
3324580,CC-4334
3324593,CC-4335
3329228,CC-4336
3321769|3324718,CC-4337
3329175,CC-4338
3328977,CC-4339
3308576|3308602|3308952|3309955|3313372|3317206|3318042|3318052|3318913|3325302,CC-4340
3304833|3305210|3306269|3307973|3308257|3312426|3320278|3325060,CC-4341
3326404,CC-4342
3323009|3330119,CC-4343
3325411,CC-4344
3323008|3326852,CC-4345
3329864,CC-4346
3327335|3327360,CC-4347
3326979,CC-4348
3329913,CC-4349
3328656,CC-4350
3323073|3329815|3329858,CC-4351
3330068,CC-4352
3329398,CC-4353
3314112|3315470|3315566|3316103|3316165|3317914|3324634|3324733|3328637,CC-4354
3324268|3329117|3329136|3329452|3329481,CC-4355
3321053|3321750|3327496,CC-4356
3318905|3324526|3326857,CC-4357
3328628,CC-4358
3326652|3327237|3327511|3327551|3327561,CC-4359
3327985|3328144,CC-4360
3329105,CC-4361
3327873,CC-4362
3328072|3329475|3329606|3330092,CC-4363
3322359|3324438|3327673,CC-4364
3327356|3327741,CC-4365
3326627|3330433,CC-4366
3328749,CC-4367
3323005|3330373,CC-4368
3331685,CC-4369
3332069,CC-4370
3327215,CC-4371
3331967|3332122,CC-4372
3327773|3330049,CC-4373
3302983|3305048|3305275|3311708|3312981|3317459|3319830|3323756|3327181|3328738|3328751|3328791|3329417|3330011|3331175|3331560,CC-4374
3333342,CC-4375
3321298|3324665|3328469|3329365|3329487|3329497|3329516|3329572|3329693,CC-4376
3311060|3317306|3318169|3318172|3318241|3320479|3320527|3320547|3320713|3321066|3325332|3330136|3332380,CC-4377
3330002,CC-4378
3330004|3330050,CC-4379
3330711,CC-4380
3332608,CC-4381
3328452,CC-4382
3332089,CC-4383
3315582|3319157|3323189|3324084|3324283|3324803|3328536,CC-4384
3328353|3328558|3328717|3329458|3329807,CC-4385
3333293,CC-4386
3325199|3325216|3325473|3328922,CC-4387
3330843,CC-4388
3333298,CC-4389
3328080|3328849|3333650,CC-4390
3330218,CC-4391
3331620|3331663|3331709,CC-4392
3330937,CC-4393
3321776|3329583|3331200|3331216,CC-4394
3333708,CC-4395
3321880|3322352|3330337,CC-4396
3333630,CC-4397
3332822,CC-4398
3331184,CC-4399
3333360,CC-4400
3330717,CC-4401
3330476,CC-4402
3333255,CC-4403
3333832|3333847,CC-4404
3334287,CC-4405
3329165|3329314|3331127|3331252,CC-4406
3333568,CC-4407
3333973,CC-4408
3332029,CC-4409
3333054|3333146,CC-4410
3331408|3331481|3331485,CC-4411
3321812|3326439|3328193|3329709|3330456|3331615,CC-4412
3328772|3331313,CC-4413
3322696|3326310|3332019|3334081|3334097|3334104|3334134|3334497|3334527,CC-4414
3334584,CC-4415
3322014|3323679|3331495|3331591,CC-4416
3329884|3330431|3330440|3331535|3331536|3331607,CC-4417
3332867,CC-4418
3333090,CC-4419
3336587|3336591,CC-4420
3332580,CC-4421
3333400,CC-4422
3332825,CC-4423
3333102,CC-4424
3332357|3335462,CC-4425
3335172,CC-4426
3326453|3326461|3332684,CC-4427
3334631,CC-4428
3332065|3332364,CC-4429
3336341,CC-4430
3336231,CC-4431
3327622|3327644|3327686|3327689|3327728|3327797|3332252|3332922,CC-4432
3334284,CC-4433
3315513|3320944|3321103|3321133|3322300|3322301|3326137|3328648|3328766|3329182|3329626|3330784|3332988,CC-4434
3334217|3334226|3334233,CC-4435
3312421|3315718|3317329|3319554|3319560|3319878|3319906|3319933|3326388|3331248|3333448,CC-4436
3337258,CC-4437
3330106|3333709,CC-4438
3337751,CC-4439
3337485,CC-4440
3337405,CC-4441
3337956,CC-4442
3337634,CC-4443
3335957,CC-4444
3338064|3338090,CC-4445
3338108,CC-4446
3315128|3319369|3319818|3322538|3322539|3324377|3324446|3324659|3325094|3326997|3327801|3330771|3330807|3331788|3331798|3333057|3334045|3336911,CC-4447
3320603|3321166|3321241|3322495|3324566|3329179|3329243|3329305|3334474|3335985,CC-4448
3337089|3337094|3337112|3337125|3337140|3337160,CC-4449
3336150,CC-4450
3327895|3329278|3335431,CC-4451
3322429|3322510|3329593|3329698|3329903|3333934|3333953|3335209|3335248,CC-4452
3332749|3332916|3333022|3334165|3334517,CC-4453
3325164|3331893|3332021|3332078|3333353|3335444,CC-4454
3332883|3335227|3335240,CC-4455
3329137|3335413|3335642|3337438,CC-4456
3338026|3338048,CC-4457
3328285|3330437|3335075|3335100|3336305,CC-4458
3325320|3332366|3335174,CC-4459
3336306,CC-4460
3337249|3338163|3338466,CC-4461
3338194,CC-4462
3333872|3334548|3334570,CC-4463
3329438|3329512|3335165|3335200|3335211|3335254,CC-4464
3337117|3337158,CC-4465
3339479|3339688,CC-4466
3338137|3338142,CC-4467
3336167,CC-4468
3321198|3325378|3327613|3328181|3330150|3330678|3330820|3331895|3334961|3336798,CC-4469
3339182,CC-4470
3335972,CC-4471
3332511|3337162,CC-4472
3340799,CC-4473
3316312|3316332|3319395|3322766|3324520|3328896|3330916|3332801|3337204|3339682,CC-4474
3339243,CC-4475
3340061,CC-4476
3323372|3323377|3323637|3329295|3336208|3337025|3337151,CC-4477
3339886,CC-4478
3316288|3321146|3321456|3321774|3322350|3323753|3325604|3325670|3325679|3326378|3326379|3326390|3326395|3326398|3328142|3328230|3330487|3332540|3336765|3337946|3337960|3337963|3338005,CC-4479
3339277|3339325|3339556,CC-4480
3339130,CC-4481
3335721|3337325|3337344|3337442|3337468|3337515|3337577|3340646|3340743|3340793,CC-4482
3333262|3339166,CC-4483
3338070|3338073|3338075|3338077,CC-4484
3334243|3334245|3337712,CC-4485
3339816,CC-4486
3336860|3336949,CC-4487
3340853,CC-4488
3340031,CC-4489
3338253,CC-4490
3337997,CC-4491
3340393,CC-4492
3340466|3340554,CC-4493
3337921,CC-4494
3338587|3339926|3339950|3340112|3340235,CC-4495
3328884|3328916|3336023|3337853|3341129,CC-4496
3326423|3329621|3333444|3334878|3339432|3340421|3340462,CC-4497
3338079|3338084|3340707,CC-4498
3339974,CC-4499
3338696|3338762,CC-4500
3302336|3308522|3308562|3308616|3308868|3309553|3310510|3310512|3313166|3315275|3317939|3317948|3317954|3317956|3317959|3318049|3319832|3319913|3326416|3332442|3334086|3336192|3337324|3337374|3338428|3338446|3338472|3338475,CC-4501
3341413,CC-4502
3340397,CC-4503
3336039|3336063|3339968,CC-4504
3341437,CC-4505
3341274,CC-4506
3338533,CC-4507
3338751,CC-4508
3338336|3338359|3338376|3339222,CC-4509
3341320,CC-4510
3339364|3339374,CC-4511
3338100|3341406,CC-4512
3336216|3336677|3336735|3340129,CC-4513
3341027,CC-4514
3337810|3341271,CC-4515
3340737|3340750,CC-4516
3338614|3338674|3338703|3341632,CC-4517
3341809|3341851|3341869,CC-4518
3317835|3320557|3324254|3324474|3329803|3329887|3329889|3329917|3329920|3329938|3329940|3330412|3330453|3334215|3336868|3338833,CC-4519
3341189|3342122,CC-4520
3327591|3330835|3337808|3339300,CC-4521
3342492,CC-4522
3339991,CC-4523
3341957,CC-4524
3339649|3341156|3341182,CC-4525
3338435|3340860|3340945,CC-4526
3329306|3334330|3340110,CC-4527
3342218|3342230|3342283,CC-4528
3342747,CC-4529
3343082|3343119|3343160,CC-4530
3341265,CC-4531
3342052,CC-4532
3318080|3321576|3325220|3325514|3325568|3328944|3332933|3333191|3333796|3334285|3337927|3343018,CC-4533
3337509|3339691|3343169,CC-4534
3343305,CC-4535
3340611,CC-4536
3340009,CC-4537
3344545,CC-4538
3343099,CC-4539
3341999,CC-4540
3309973|3316770|3321751|3322845|3322866|3323433|3323434|3323764|3323770|3324964|3324979|3327280|3327634|3328562|3329772|3330321|3335936|3341161,CC-4541
3341317,CC-4542
3337908|3343613|3343621,CC-4543
3343104,CC-4544
3342991,CC-4545
3341244|3343207|3343258,CC-4546
3344503,CC-4547
3313593|3314147|3314211|3315552|3316268|3316277|3317899|3320294|3321216|3321982|3324893|3325246|3327023|3330618|3334114|3335465|3338045|3338049|3339001|3341731,CC-4548
3343148,CC-4549
3342456,CC-4550
3342461,CC-4551
3339400|3342045,CC-4552
3344808,CC-4553
3341584,CC-4554
3338121|3340478|3343750,CC-4555
3344403,CC-4556
3343136,CC-4557
3342916,CC-4558
3343799,CC-4559
3338195|3342592,CC-4560
3341950|3342038,CC-4561
3341883,CC-4562
3343797,CC-4563
3344683,CC-4564
3337600|3342200,CC-4565
3345068,CC-4566
3339144|3342430,CC-4567
3345745|3345755,CC-4568
3344220|3346230,CC-4569
3345181,CC-4570
3345429,CC-4571
3336993|3338477|3338515|3339022|3339264|3345500,CC-4572
3343681|3344701|3344702,CC-4573
3342804,CC-4574
3344865,CC-4575
3336771|3343329|3343346|3343386|3345538,CC-4576
3347152,CC-4577
3346473,CC-4578
3343827,CC-4579
3344276,CC-4580
3342304|3343890,CC-4581
3342937|3343377|3343416,CC-4582
3347055,CC-4583
3344704|3344792|3345524,CC-4584
3344860,CC-4585
3346817,CC-4586
3346433|3347388|3347395|3347457|3347468|3347475,CC-4587
3346342,CC-4588
3347456,CC-4589
3347241,CC-4590
3347077,CC-4591
3347632,CC-4592
3345018|3345036,CC-4593
3347008,CC-4594
3345385,CC-4595
3347508,CC-4596
3347174,CC-4597
3344891,CC-4598
3337916|3342740|3347339|3347396,CC-4599
3345475|3345503|3345511,CC-4600
3344995,CC-4601
3341344|3342239|3345813,CC-4602
3297179|3297720|3301466|3301608|3302338|3305227|3306763|3309302|3316561|3317470|3321273|3321321|3321336|3322292|3323584|3323601|3323641|3331063|3331132|3331186|3331290|3338633|3338765|3344584|3344611|3344621|3344644|3345219,CC-4603
3341468|3345890|3345918|3345975|3346261|3347231|3347958,CC-4604
3344945,CC-4605
3345790,CC-4606
3347971|3347993,CC-4607
3347746|3347761,CC-4608
3345687,CC-4609
3345264,CC-4610
3348023|3348049,CC-4611
3347864,CC-4612
3345191,CC-4613
3347877,CC-4614
3345026,CC-4615
3347891,CC-4616
3346441|3346508,CC-4617
3348744,CC-4618
3344931|3345035,CC-4619
3346681|3346757|3347349,CC-4620
3345845,CC-4621
3345866,CC-4622
3344625|3346506,CC-4623
3347804|3347816,CC-4624
3347014,CC-4625
3346375,CC-4626
3347865,CC-4627
3346515|3349188|3349328,CC-4628
3336625|3338505|3338897|3339666|3340173|3340262|3341932|3347274|3347728|3347737,CC-4629
3344784|3344992|3347277|3347428,CC-4630
3349348,CC-4631
3345534|3347166,CC-4632
3347962|3347967|3347970,CC-4633
3349676,CC-4634
3346383,CC-4635
3343963|3344857|3348175|3348196|3348203|3348253,CC-4636
3350138,CC-4637
3349100,CC-4638
3348653|3348720,CC-4639
3337759|3341219|3342568|3347995,CC-4640
3350502,CC-4641
3349884,CC-4642
3350578,CC-4643
3345022|3350298,CC-4644
3349584,CC-4645
3350800,CC-4646
3348225,CC-4647
3349861|3349934,CC-4648
3350583,CC-4649
3348562,CC-4650
3350952,CC-4651
3349723,CC-4652
3348952,CC-4653
3348627,CC-4654
3348582,CC-4655
3348664|3348675,CC-4656
3348991,CC-4657
3350965,CC-4658
3349474,CC-4659
3346700|3347644|3349949,CC-4660
3350918,CC-4661
3350701,CC-4662
3344757|3344770|3349465|3349481|3349516|3349523,CC-4663
3349134,CC-4664
3348324,CC-4665
3349364,CC-4666
3348003,CC-4667
3350112,CC-4668
3349572,CC-4669
3351367,CC-4670
3349284,CC-4671
3330816|3333983|3336196|3336245|3341938|3347158|3347285|3349832,CC-4672
3349393,CC-4673
3348567,CC-4674
3350423|3350487,CC-4675
3351537|3352249|3352313,CC-4676
3350302,CC-4677
3340245|3342958|3346344|3349034,CC-4678
3349509,CC-4679
3351608,CC-4680
3352777,CC-4681
3351779,CC-4682
3351314|3351397|3351414,CC-4683
3349295,CC-4684
3351929,CC-4685
3351235|3351303,CC-4686
3350916,CC-4687
3350856,CC-4688
3350721|3350748|3350758|3350803,CC-4689
3351564,CC-4690
3353924,CC-4691
3353994,CC-4692
3342815|3342830|3345326|3345744|3345746|3345782|3345815|3348421|3352078,CC-4693
3349171|3350043|3350591|3350613,CC-4694
3353513,CC-4695
3350728|3353199,CC-4696
3354070,CC-4697
3351660,CC-4698
3352802,CC-4699
3354105,CC-4700
3352270,CC-4701
3352846,CC-4702
3351736,CC-4703
3353561,CC-4704
3352955|3353026|3353180,CC-4705
3352056,CC-4706
3343011|3347906|3347910|3352310,CC-4707
3354397,CC-4708
3353331,CC-4709
3346349|3346540|3347094|3348161|3348205|3348219|3348244|3348248|3349624|3351343|3351366|3352239,CC-4710
3351361,CC-4711
3354019|3354052|3354472,CC-4712
3353512,CC-4713
3354262,CC-4714
3343125|3345921|3350604|3354843,CC-4715
3349173|3349221|3349223|3349231|3349242|3349260|3351499,CC-4716
3349177|3352174|3352177|3352183|3352202|3352233|3352247|3352248,CC-4717
3352728,CC-4718
3354258,CC-4719
3353875|3353912,CC-4720
3341425|3341430|3341438|3342644|3345735|3345816|3347393|3349859|3349993|3351986,CC-4721
3351646|3355431,CC-4722
3351136|3352677,CC-4723
3352958,CC-4724
3350996|3355238,CC-4725
3356191,CC-4726
3355963|3356393|3356463|3356464,CC-4727
3347134|3353343,CC-4728
3354788,CC-4729
3356845,CC-4730
3353579,CC-4731
3352994,CC-4732
3352495|3352499|3354194,CC-4733
3357010,CC-4734
3356221,CC-4735
3355853,CC-4736
3356570,CC-4737
3350402|3355450,CC-4738
3348691|3353400|3355816,CC-4739
3356268|3356343|3356350|3356383|3357224,CC-4740
3354590|3354596|3354603|3354619|3354663,CC-4741
3354054,CC-4742
3357080,CC-4743
3355110,CC-4744
3357147|3357149,CC-4745
3348544|3350570|3354201|3354210,CC-4746
3355216|3355298|3355641,CC-4747
3355432,CC-4748
3354246|3354247,CC-4749
3356525|3356549,CC-4750
3356707,CC-4751
3354920|3356454|3356512|3356538|3356591,CC-4752
3357564,CC-4753
3356494|3356557,CC-4754
3356488,CC-4755
3358041,CC-4756
3357470|3357592|3357647|3357747|3357963|3358135|3358778|3358831,CC-4757
3339201|3344656|3349593|3350980|3350985|3350998|3351606|3354580|3354647|3354964,CC-4758
3355217,CC-4759
3356947,CC-4760
3351011|3353535|3354219|3357362,CC-4761
3358205,CC-4762
3349840|3349869|3353007|3353604|3357361,CC-4763
3358477|3358658,CC-4764
3351955|3357569,CC-4765
3358570,CC-4766
3359375|3359576,CC-4767
3358731,CC-4768
3356398,CC-4769
3345769|3347063|3351821|3351835|3355536|3358383,CC-4770
3357259,CC-4771
3348416|3350959|3353547|3354980|3356833,CC-4772
3357732|3358649|3359884,CC-4773
3353360|3357264|3358058,CC-4774
3357405,CC-4775
3357717|3357744,CC-4776
3355484|3357275,CC-4777
3360129,CC-4778
3359875,CC-4779
3356741|3359757,CC-4780
3350994|3351167|3356356|3357733,CC-4781
3359496,CC-4782
3360141,CC-4783
3360325,CC-4784
3354831|3359090,CC-4785
3358959|3359008,CC-4786
3356275|3356926|3357004|3358442,CC-4787
3360219,CC-4788
3359691,CC-4789
3358424,CC-4790
3359880,CC-4791
3360384,CC-4792
3360587,CC-4793
3359191|3359301|3359359,CC-4794
3354369|3357176|3357191|3357297|3358651|3359236,CC-4795
3357781|3358023|3359221|3360360|3360361,CC-4796
3360719|3360751|3360755,CC-4797
3358327,CC-4798
3358630,CC-4799
3319053|3326005|3326034|3326269|3326943|3326983|3326995|3327161|3334630|3334660|3334724|3334759|3337966|3343039|3343044|3343077|3343218|3347846|3347850|3347869|3351845|3351852|3351911|3352966|3353012|3354167|3354515|3354516|3356682|3357813,CC-4800
3359976,CC-4801
3360973,CC-4802
3358274|3358485|3358526,CC-4803
3352066|3357322|3360910|3361056|3361077,CC-4804
3360079,CC-4805
3359936|3359965,CC-4806
3355465|3358501,CC-4807
3360602,CC-4808
3361852,CC-4809
3358812,CC-4810
3356923|3359339,CC-4811
3361114,CC-4812
3361884,CC-4813
3361773,CC-4814
3359712,CC-4815
3363136,CC-4816
3361378|3361620|3361652|3361710|3361755,CC-4817
3361283,CC-4818
3363087,CC-4819
3352296|3356261|3359219|3361323|3362979|3362989,CC-4820
3362003|3362008,CC-4821
3362243,CC-4822
3360312,CC-4823
3362268,CC-4824
3362334|3362564,CC-4825
3327450|3327922|3333275|3335578|3341308|3346715|3350703|3351854|3354320|3354357|3354387|3359253|3359486|3360446|3361682,CC-4826
3363303,CC-4827
3360808,CC-4828
3359271|3359356|3359381|3359619|3362329|3362417|3362430,CC-4829
3363456,CC-4830
3363250,CC-4831
3355839|3355855|3355876|3360728|3362960,CC-4832
3363693|3363731,CC-4833
3364434,CC-4834
3362484,CC-4835
3363730,CC-4836
3362118,CC-4837
3360028|3360071|3363286,CC-4838
3361046,CC-4839
3359845|3361566,CC-4840
3362109,CC-4841
3358089|3358092|3363769,CC-4842
3363186|3363657,CC-4843
3365356,CC-4844
3364124,CC-4845
3361855,CC-4846
3364517,CC-4847
3365712|3365727|3365740|3365751,CC-4848
3363230|3363240|3364825,CC-4849
3364055,CC-4850
3362489,CC-4851
3365905|3365921,CC-4852
3365242,CC-4853
3362619|3362676,CC-4854
3358645|3362571|3364342,CC-4855
3361875|3363222,CC-4856
3363279,CC-4857
3365832,CC-4858
3365002|3365110,CC-4859
3364135,CC-4860
3365520|3365791|3365827,CC-4861
3364012|3364088,CC-4862
3364656,CC-4863
3359953|3360018|3364579|3364585|3364658,CC-4864
3365325,CC-4865
3365308,CC-4866
3365227,CC-4867
3366259,CC-4868
3364600,CC-4869
3364568,CC-4870
3366264,CC-4871
3365385,CC-4872
3365854|3365872,CC-4873
3359903|3364299|3364315,CC-4874
3366593,CC-4875
3362942|3366335,CC-4876
3348403|3348453|3353713|3353719|3359144|3362066|3366149,CC-4877
3364906|3364910|3364939|3364979|3364986,CC-4878
3321717|3321718|3321728|3325579|3326015|3329934|3330207|3333665|3333740|3336892|3336925|3337203|3337395|3340683|3340721|3341943|3347916|3349471|3350343|3355799|3358787|3358907|3358971|3363235|3366227,CC-4879
3364208|3367592,CC-4880
3364590,CC-4881
3368350,CC-4882
3367069|3367129,CC-4883
3368512,CC-4884
3368551,CC-4885
3367719,CC-4886
3368870,CC-4887
3366249,CC-4888
3368356|3368415,CC-4889
3367680|3367707,CC-4890
3365779|3365794|3365809|3365811|3365829,CC-4891
3367893,CC-4892
3364382|3367176|3367518,CC-4893
3368197,CC-4894
3360974|3366289,CC-4895
3368771,CC-4896
3368205,CC-4897
3369223,CC-4898
3369068,CC-4899
3368232,CC-4900
3360748|3366284|3366891,CC-4901
3367813,CC-4902
3368456,CC-4903
3355033|3357212|3357890|3358402|3358603|3359204|3359250|3359841|3360113|3361138|3364625|3365337|3366326,CC-4904
3366451,CC-4905
3367422|3367498|3367508,CC-4906
3368367,CC-4907
3366523|3368741,CC-4908
3354180|3355704|3361435|3366614|3367806|3367862|3370009,CC-4909
3369180,CC-4910
3367739|3367818,CC-4911
3369232,CC-4912
3367194|3367207|3369228|3369234,CC-4913
3367373,CC-4914
3368701,CC-4915
3369533,CC-4916
3367653,CC-4917
3368903|3368930|3368937,CC-4918
3368248,CC-4919
3369956,CC-4920
3368440,CC-4921
3369230|3370472,CC-4922
3369240|3369241,CC-4923
3368052|3368363|3368824,CC-4924
3368250,CC-4925
3369265,CC-4926
3358625|3361880|3362461|3363432|3365661|3368754,CC-4927
3371411|3371421|3371456|3371473|3371507,CC-4928
3370090,CC-4929
3367747|3371653,CC-4930
3371962,CC-4931
3371763,CC-4932
3364668|3369220|3369221|3369226|3369229|3369599,CC-4933
3371375,CC-4934
3361176|3367043|3367423|3370167|3370206|3371238,CC-4935
3369198|3369204|3371929|3371941|3371960,CC-4936
3367470|3369175|3370396|3371045,CC-4937
3371782,CC-4938
3370647,CC-4939
3366168|3371098|3371138,CC-4940
3371621,CC-4941
3362805|3364912|3366319|3370000|3370038,CC-4942
3369315|3372141,CC-4943
3368965|3368975|3370415|3370428,CC-4944
3370539,CC-4945
3372429,CC-4946
3371704,CC-4947
3372015,CC-4948
3369953,CC-4949
3365253|3368220|3369236|3370448|3370508|3370561,CC-4950
3370991|3371024,CC-4951
3373238|3373330|3373343|3373377,CC-4952
3371872,CC-4953
3371679,CC-4954
3372603,CC-4955
3368899|3373705,CC-4956
3371052,CC-4957
3372115|3373278,CC-4958
3364260|3369665|3372981,CC-4959
3371807,CC-4960
3368839|3368962|3371492,CC-4961
3372478,CC-4962
3374470|3374520,CC-4963
3347990|3349809|3349853|3352415|3354404|3355788|3357444|3362120|3362147|3362730|3364643|3366331|3366334|3366336|3366349|3370686|3372976|3373087,CC-4964
3374696,CC-4965
3371302,CC-4966
3374823,CC-4967
3374684,CC-4968
3374877,CC-4969
3374770,CC-4970
3374431,CC-4971
3359305|3362137|3362249|3364145|3364640|3365430|3365796|3366272|3368416|3373404,CC-4972
3374947,CC-4973
3374687,CC-4974
3374010,CC-4975
3370852|3372926|3373366|3373440,CC-4976
3373862,CC-4977
3367682|3367699|3367718|3367733|3373142,CC-4978
3371278|3374985,CC-4979
3373812,CC-4980
3373388,CC-4981
3360295|3360566|3360614|3364700|3365576|3365699|3366177|3366234|3371016|3371839|3371845|3371846|3371865|3373233|3373320|3373376|3373410|3373473|3373510|3373528|3373611|3373618|3375120|3375124|3375179|3375184,CC-4982
3372987,CC-4983
3374558|3374587,CC-4984
3365554|3369256|3372187,CC-4985
3374347,CC-4986
3373610,CC-4987
3375983,CC-4988
3375610,CC-4989
3373966|3374491,CC-4990
3375565,CC-4991
3363706|3363713|3366627|3366648|3366702|3369217|3372066|3375582,CC-4992
3374096|3374142,CC-4993
3375142,CC-4994
3374635,CC-4995
3366656|3367215|3367337|3367566|3367623|3369327|3369340|3370176|3370177|3370238|3371308|3371315|3373424,CC-4996
3373042,CC-4997
3363640|3366659|3366667|3370017|3372100|3375550,CC-4998
3376491|3376493,CC-4999
3367312|3372829|3372853|3373441,CC-5000
3376078,CC-5001
3373891,CC-5002
3373704,CC-5003
3372025|3375217,CC-5004
3374932,CC-5005
3376723,CC-5006
3373157|3374915|3374936,CC-5007
3377574,CC-5008
3370364|3373389|3373454|3376686,CC-5009
3355424|3356092|3358142|3359129|3361971|3363181|3363297|3365800|3365863|3366112|3366217|3366268|3366481|3368201|3373657|3375081|3375082,CC-5010
3377755,CC-5011
3377089|3377185,CC-5012
3376375,CC-5013
3377599,CC-5014
3371703|3375000,CC-5015
3374247|3374326|3374336,CC-5016
3376156,CC-5017
3377269,CC-5018
3377902|3377932,CC-5019
3376125,CC-5020
3376831|3376900|3376924|3376926|3376940,CC-5021
3375167,CC-5022
