transaction_id,region_id
3147758,REGION_330.0
3147759,REGION_225.0
3147760,REGION_476.0
3147761,REGION_-1.0
3147762,REGION_184.0
3147763,REGION_191.0
3147764,REGION_204.0
3147765,REGION_436.0
3147766,REGION_337.0
3147767,REGION_476.0
3147768,REGION_441.0
3147769,REGION_299.0
3147770,REGION_512.0
3147771,REGION_337.0
3147772,REGION_204.0
3147773,REGION_436.0
3147774,REGION_264.0
3147775,REGION_441.0
3147776,REGION_299.0
3147777,REGION_204.0
3147778,REGION_299.0
3147779,REGION_476.0
3147780,REGION_299.0
3147781,REGION_476.0
3147782,REGION_-1.0
3147783,REGION_441.0
3147784,REGION_204.0
3147785,REGION_-1.0
3147786,REGION_433.0
3147787,REGION_-1.0
3147788,REGION_502.0
3147789,REGION_299.0
3147790,REGION_492.0
3147791,REGION_-1.0
3147792,REGION_337.0
3147793,REGION_-1.0
3147794,REGION_143.0
3147795,REGION_264.0
3147796,REGION_330.0
3147797,REGION_231.0
3147798,REGION_472.0
3147799,REGION_204.0
3147800,REGION_264.0
3147801,REGION_384.0
3147802,REGION_441.0
3147803,REGION_204.0
3147804,REGION_-1.0
3147805,REGION_-1.0
3147806,REGION_194.0
3147807,REGION_299.0
3147808,REGION_330.0
3147809,REGION_324.0
3147810,REGION_204.0
3147811,REGION_-1.0
3147812,REGION_-1.0
3147813,REGION_330.0
3147814,REGION_325.0
3147815,REGION_433.0
3147816,REGION_325.0
3147817,REGION_191.0
3147818,REGION_325.0
3147819,REGION_315.0
3147820,REGION_251.0
3147821,REGION_181.0
3147822,REGION_433.0
3147823,REGION_337.0
3147824,REGION_384.0
3147825,REGION_502.0
3147826,REGION_299.0
3147827,REGION_469.0
3147828,REGION_325.0
3147829,REGION_-1.0
3147830,REGION_315.0
3147831,REGION_251.0
3147832,REGION_-1.0
3147833,REGION_-1.0
3147834,REGION_-1.0
3147835,REGION_264.0
3147836,REGION_299.0
3147837,REGION_315.0
3147838,REGION_184.0
3147839,REGION_441.0
3147840,REGION_299.0
3147841,REGION_327.0
3147842,REGION_272.0
3147843,REGION_325.0
3147844,REGION_324.0
3147845,REGION_494.0
3147846,REGION_181.0
3147847,REGION_325.0
3147848,REGION_264.0
3147849,REGION_-1.0
3147850,REGION_264.0
3147851,REGION_204.0
3147852,REGION_269.0
3147853,REGION_-1.0
3147854,REGION_181.0
3147855,REGION_327.0
3147856,REGION_299.0
3147857,REGION_264.0
3147858,REGION_-1.0
3147859,REGION_123.0
3147860,REGION_-1.0
3147861,REGION_387.0
3147862,REGION_476.0
3147863,REGION_325.0
3147864,REGION_204.0
3147865,REGION_-1.0
3147866,REGION_299.0
3147867,REGION_269.0
3147868,REGION_181.0
3147869,REGION_441.0
3147870,REGION_110.0
3147871,REGION_337.0
3147872,REGION_476.0
3147873,REGION_204.0
3147874,REGION_343.0
3147875,REGION_485.0
3147876,REGION_191.0
3147877,REGION_330.0
3147878,REGION_-1.0
3147879,REGION_-1.0
3147880,REGION_264.0
3147881,REGION_177.0
3147882,REGION_420.0
3147883,REGION_337.0
3147884,REGION_-1.0
3147885,REGION_204.0
3147886,REGION_315.0
3147887,REGION_330.0
3147888,REGION_327.0
3147889,REGION_-1.0
3147890,REGION_327.0
3147891,REGION_264.0
3147892,REGION_325.0
3147893,REGION_272.0
3147894,REGION_177.0
3147895,REGION_325.0
3147896,REGION_485.0
3147897,REGION_226.0
3147898,REGION_-1.0
3147899,REGION_325.0
3147900,REGION_-1.0
3147901,REGION_325.0
3147902,REGION_299.0
3147903,REGION_420.0
3147904,REGION_315.0
3147905,REGION_492.0
3147906,REGION_-1.0
3147907,REGION_184.0
3147908,REGION_310.0
3147909,REGION_441.0
3147910,REGION_-1.0
3147911,REGION_184.0
3147912,REGION_469.0
3147913,REGION_204.0
3147914,REGION_330.0
3147915,REGION_-1.0
3147916,REGION_433.0
3147917,REGION_204.0
3147918,REGION_476.0
3147919,REGION_-1.0
3147920,REGION_-1.0
3147921,REGION_337.0
3147922,REGION_512.0
3147923,REGION_-1.0
3147924,REGION_441.0
3147925,REGION_264.0
3147926,REGION_330.0
3147927,REGION_441.0
3147928,REGION_337.0
3147929,REGION_-1.0
3147930,REGION_441.0
3147931,REGION_337.0
3147932,REGION_-1.0
3147933,REGION_272.0
3147934,REGION_-1.0
3147935,REGION_325.0
3147936,REGION_-1.0
3147937,REGION_251.0
3147938,REGION_327.0
3147939,REGION_184.0
3147940,REGION_325.0
3147941,REGION_343.0
3147942,REGION_315.0
3147943,REGION_184.0
3147944,REGION_204.0
3147945,REGION_-1.0
3147946,REGION_327.0
3147947,REGION_264.0
3147948,REGION_264.0
3147949,REGION_226.0
3147950,REGION_181.0
3147951,REGION_337.0
3147952,REGION_181.0
3147953,REGION_315.0
3147954,REGION_-1.0
3147955,REGION_337.0
3147956,REGION_325.0
3147957,REGION_327.0
3147958,REGION_-1.0
3147959,REGION_205.0
3147960,REGION_-1.0
3147961,REGION_184.0
3147962,REGION_-1.0
3147963,REGION_492.0
3147964,REGION_204.0
3147965,REGION_264.0
3147966,REGION_-1.0
3147967,REGION_191.0
3147968,REGION_123.0
3147969,REGION_485.0
3147970,REGION_204.0
3147971,REGION_315.0
3147972,REGION_325.0
3147973,REGION_330.0
3147974,REGION_315.0
3147975,REGION_126.0
3147976,REGION_204.0
3147977,REGION_299.0
3147978,REGION_191.0
3147979,REGION_-1.0
3147980,REGION_315.0
3147981,REGION_184.0
3147982,REGION_485.0
3147983,REGION_492.0
3147984,REGION_123.0
3147985,REGION_387.0
3147986,REGION_330.0
3147987,REGION_-1.0
3147988,REGION_330.0
3147989,REGION_251.0
3147990,REGION_315.0
3147991,REGION_-1.0
3147992,REGION_327.0
3147993,REGION_205.0
3147994,REGION_110.0
3147995,REGION_330.0
3147996,REGION_315.0
3147997,REGION_264.0
3147998,REGION_-1.0
3147999,REGION_264.0
3148000,REGION_315.0
3148001,REGION_204.0
3148002,REGION_264.0
3148003,REGION_330.0
3148004,REGION_204.0
3148005,REGION_330.0
3148006,REGION_264.0
3148007,REGION_204.0
3148008,REGION_122.0
3148009,REGION_123.0
3148010,REGION_184.0
3148011,REGION_420.0
3148012,REGION_-1.0
3148013,REGION_420.0
3148014,REGION_299.0
3148015,REGION_472.0
3148016,REGION_-1.0
3148017,REGION_204.0
3148018,REGION_123.0
3148019,REGION_204.0
3148020,REGION_299.0
3148021,REGION_177.0
3148022,REGION_299.0
3148023,REGION_184.0
3148024,REGION_204.0
3148025,REGION_315.0
3148026,REGION_205.0
3148027,REGION_512.0
3148028,REGION_299.0
3148029,REGION_184.0
3148030,REGION_299.0
3148031,REGION_-1.0
3148032,REGION_272.0
3148033,REGION_-1.0
3148034,REGION_299.0
3148035,REGION_330.0
3148036,REGION_-1.0
3148037,REGION_299.0
3148038,REGION_264.0
3148039,REGION_387.0
3148040,REGION_264.0
3148041,REGION_444.0
3148042,REGION_492.0
3148043,REGION_-1.0
3148044,REGION_-1.0
3148045,REGION_191.0
3148046,REGION_299.0
3148047,REGION_204.0
3148048,REGION_225.0
3148049,REGION_299.0
3148050,REGION_299.0
3148051,REGION_181.0
3148052,REGION_204.0
3148053,REGION_-1.0
3148054,REGION_299.0
3148055,REGION_494.0
3148056,REGION_-1.0
3148057,REGION_512.0
3148058,REGION_512.0
3148059,REGION_204.0
3148060,REGION_220.0
3148061,REGION_330.0
3148062,REGION_204.0
3148063,REGION_204.0
3148064,REGION_-1.0
3148065,REGION_315.0
3148066,REGION_327.0
3148067,REGION_-1.0
3148068,REGION_-1.0
3148069,REGION_264.0
3148070,REGION_272.0
3148071,REGION_264.0
3148072,REGION_325.0
3148073,REGION_387.0
3148074,REGION_-1.0
3148075,REGION_-1.0
3148076,REGION_-1.0
3148077,REGION_485.0
3148078,REGION_126.0
3148079,REGION_476.0
3148080,REGION_-1.0
3148081,REGION_-1.0
3148082,REGION_299.0
3148083,REGION_492.0
3148084,REGION_264.0
3148085,REGION_433.0
3148086,REGION_126.0
3148087,REGION_310.0
3148088,REGION_204.0
3148089,REGION_325.0
3148090,REGION_315.0
3148091,REGION_191.0
3148092,REGION_327.0
3148093,REGION_264.0
3148094,REGION_299.0
3148095,REGION_299.0
3148096,REGION_-1.0
3148097,REGION_-1.0
3148098,REGION_264.0
3148099,REGION_325.0
3148100,REGION_123.0
3148101,REGION_502.0
3148102,REGION_315.0
3148103,REGION_325.0
3148104,REGION_441.0
3148105,REGION_204.0
3148106,REGION_299.0
3148107,REGION_-1.0
3148108,REGION_204.0
3148109,REGION_-1.0
3148110,REGION_269.0
3148111,REGION_272.0
3148112,REGION_143.0
3148113,REGION_204.0
3148114,REGION_264.0
3148115,REGION_-1.0
3148116,REGION_299.0
3148117,REGION_-1.0
3148118,REGION_181.0
3148119,REGION_143.0
3148120,REGION_-1.0
3148121,REGION_225.0
3148122,REGION_-1.0
3148123,REGION_325.0
3148124,REGION_-1.0
3148125,REGION_299.0
3148126,REGION_191.0
3148127,REGION_324.0
3148128,REGION_-1.0
3148129,REGION_325.0
3148130,REGION_-1.0
3148131,REGION_-1.0
3148132,REGION_126.0
3148133,REGION_264.0
3148134,REGION_299.0
3148135,REGION_315.0
3148136,REGION_512.0
3148137,REGION_264.0
3148138,REGION_-1.0
3148139,REGION_-1.0
3148140,REGION_-1.0
3148141,REGION_476.0
3148142,REGION_512.0
3148143,REGION_123.0
3148144,REGION_420.0
3148145,REGION_299.0
3148146,REGION_-1.0
3148147,REGION_251.0
3148148,REGION_251.0
3148149,REGION_472.0
3148150,REGION_299.0
3148151,REGION_-1.0
3148152,REGION_299.0
3148153,REGION_264.0
3148154,REGION_184.0
3148155,REGION_264.0
3148156,REGION_325.0
3148157,REGION_325.0
3148158,REGION_122.0
3148159,REGION_251.0
3148160,REGION_264.0
3148161,REGION_-1.0
3148162,REGION_204.0
3148163,REGION_-1.0
3148164,REGION_-1.0
3148165,REGION_-1.0
3148166,REGION_494.0
3148167,REGION_299.0
3148168,REGION_299.0
3148169,REGION_325.0
3148170,REGION_315.0
3148171,REGION_272.0
3148172,REGION_-1.0
3148173,REGION_-1.0
3148174,REGION_204.0
3148175,REGION_143.0
3148176,REGION_126.0
3148177,REGION_-1.0
3148178,REGION_299.0
3148179,REGION_-1.0
3148180,REGION_387.0
3148181,REGION_299.0
3148182,REGION_299.0
3148183,REGION_-1.0
3148184,REGION_184.0
3148185,REGION_220.0
3148186,REGION_315.0
3148187,REGION_-1.0
3148188,REGION_-1.0
3148189,REGION_436.0
3148190,REGION_-1.0
3148191,REGION_-1.0
3148192,REGION_-1.0
3148193,REGION_-1.0
3148194,REGION_299.0
3148195,REGION_-1.0
3148196,REGION_177.0
3148197,REGION_330.0
3148198,REGION_204.0
3148199,REGION_512.0
3148200,REGION_299.0
3148201,REGION_330.0
3148202,REGION_-1.0
3148203,REGION_299.0
3148204,REGION_220.0
3148205,REGION_330.0
3148206,REGION_299.0
3148207,REGION_315.0
3148208,REGION_485.0
3148209,REGION_494.0
3148210,REGION_325.0
3148211,REGION_-1.0
3148212,REGION_126.0
3148213,REGION_299.0
3148214,REGION_436.0
3148215,REGION_-1.0
3148216,REGION_315.0
3148217,REGION_-1.0
3148218,REGION_220.0
3148219,REGION_315.0
3148220,REGION_325.0
3148221,REGION_-1.0
3148222,REGION_308.0
3148223,REGION_310.0
3148224,REGION_315.0
3148225,REGION_337.0
3148226,REGION_269.0
3148227,REGION_428.0
3148228,REGION_315.0
3148229,REGION_-1.0
3148230,REGION_310.0
3148231,REGION_264.0
3148232,REGION_492.0
3148233,REGION_-1.0
3148234,REGION_315.0
3148235,REGION_-1.0
3148236,REGION_-1.0
3148237,REGION_299.0
3148238,REGION_324.0
3148239,REGION_512.0
3148240,REGION_-1.0
3148241,REGION_-1.0
3148242,REGION_-1.0
3148243,REGION_494.0
3148244,REGION_203.0
3148245,REGION_299.0
3148246,REGION_299.0
3148247,REGION_299.0
3148248,REGION_264.0
3148249,REGION_269.0
3148250,REGION_325.0
3148251,REGION_299.0
3148252,REGION_330.0
3148253,REGION_251.0
3148254,REGION_126.0
3148255,REGION_299.0
3148256,REGION_-1.0
3148257,REGION_299.0
3148258,REGION_327.0
3148259,REGION_324.0
3148260,REGION_-1.0
3148261,REGION_299.0
3148262,REGION_299.0
3148263,REGION_310.0
3148264,REGION_299.0
3148265,REGION_315.0
3148266,REGION_264.0
3148267,REGION_299.0
3148268,REGION_204.0
3148269,REGION_220.0
3148270,REGION_-1.0
3148271,REGION_-1.0
3148272,REGION_264.0
3148273,REGION_299.0
3148274,REGION_-1.0
3148275,REGION_299.0
3148276,REGION_-1.0
3148277,REGION_-1.0
3148278,REGION_126.0
3148279,REGION_269.0
3148280,REGION_-1.0
3148281,REGION_-1.0
3148282,REGION_420.0
3148283,REGION_-1.0
3148284,REGION_226.0
3148285,REGION_299.0
3148286,REGION_337.0
3148287,REGION_225.0
3148288,REGION_299.0
3148289,REGION_-1.0
3148290,REGION_310.0
3148291,REGION_205.0
3148292,REGION_181.0
3148293,REGION_387.0
3148294,REGION_327.0
3148295,REGION_325.0
3148296,REGION_485.0
3148297,REGION_337.0
3148298,REGION_436.0
3148299,REGION_299.0
3148300,REGION_-1.0
3148301,REGION_-1.0
3148302,REGION_420.0
3148303,REGION_-1.0
3148304,REGION_264.0
3148305,REGION_204.0
3148306,REGION_469.0
3148307,REGION_220.0
3148308,REGION_512.0
3148309,REGION_272.0
3148310,REGION_203.0
3148311,REGION_-1.0
3148312,REGION_469.0
3148313,REGION_-1.0
3148314,REGION_330.0
3148315,REGION_-1.0
3148316,REGION_143.0
3148317,REGION_441.0
3148318,REGION_220.0
3148319,REGION_512.0
3148320,REGION_-1.0
3148321,REGION_204.0
3148322,REGION_272.0
3148323,REGION_330.0
3148324,REGION_-1.0
3148325,REGION_-1.0
3148326,REGION_220.0
3148327,REGION_272.0
3148328,REGION_272.0
3148329,REGION_387.0
3148330,REGION_325.0
3148331,REGION_330.0
3148332,REGION_315.0
3148333,REGION_-1.0
3148334,REGION_204.0
3148335,REGION_-1.0
3148336,REGION_485.0
3148337,REGION_-1.0
3148338,REGION_299.0
3148339,REGION_485.0
3148340,REGION_264.0
3148341,REGION_315.0
3148342,REGION_325.0
3148343,REGION_231.0
3148344,REGION_444.0
3148345,REGION_184.0
3148346,REGION_315.0
3148347,REGION_-1.0
3148348,REGION_325.0
3148349,REGION_433.0
3148350,REGION_387.0
3148351,REGION_-1.0
3148352,REGION_-1.0
3148353,REGION_184.0
3148354,REGION_315.0
3148355,REGION_325.0
3148356,REGION_184.0
3148357,REGION_441.0
3148358,REGION_387.0
3148359,REGION_204.0
3148360,REGION_420.0
3148361,REGION_330.0
3148362,REGION_204.0
3148363,REGION_-1.0
3148364,REGION_126.0
3148365,REGION_472.0
3148366,REGION_337.0
3148367,REGION_325.0
3148368,REGION_299.0
3148369,REGION_325.0
3148370,REGION_143.0
3148371,REGION_494.0
3148372,REGION_315.0
3148373,REGION_264.0
3148374,REGION_325.0
3148375,REGION_299.0
3148376,REGION_337.0
3148377,REGION_476.0
3148378,REGION_330.0
3148379,REGION_315.0
3148380,REGION_325.0
3148381,REGION_337.0
3148382,REGION_299.0
3148383,REGION_204.0
3148384,REGION_143.0
3148385,REGION_-1.0
3148386,REGION_-1.0
3148387,REGION_181.0
3148388,REGION_441.0
3148389,REGION_325.0
3148390,REGION_231.0
3148391,REGION_330.0
3148392,REGION_325.0
3148393,REGION_220.0
3148394,REGION_325.0
3148395,REGION_143.0
3148396,REGION_325.0
3148397,REGION_384.0
3148398,REGION_231.0
3148399,REGION_220.0
3148400,REGION_485.0
3148401,REGION_492.0
3148402,REGION_387.0
3148403,REGION_330.0
3148404,REGION_181.0
3148405,REGION_272.0
3148406,REGION_269.0
3148407,REGION_436.0
3148408,REGION_325.0
3148409,REGION_-1.0
3148410,REGION_264.0
3148411,REGION_204.0
3148412,REGION_181.0
3148413,REGION_485.0
3148414,REGION_476.0
3148415,REGION_264.0
3148416,REGION_476.0
3148417,REGION_204.0
3148418,REGION_-1.0
3148419,REGION_181.0
3148420,REGION_181.0
3148421,REGION_337.0
3148422,REGION_110.0
3148423,REGION_-1.0
3148424,REGION_330.0
3148425,REGION_123.0
3148426,REGION_204.0
3148427,REGION_337.0
3148428,REGION_126.0
3148429,REGION_325.0
3148430,REGION_441.0
3148431,REGION_330.0
3148432,REGION_330.0
3148433,REGION_494.0
3148434,REGION_441.0
3148435,REGION_205.0
3148436,REGION_231.0
3148437,REGION_330.0
3148438,REGION_441.0
3148439,REGION_420.0
3148440,REGION_126.0
3148441,REGION_330.0
3148442,REGION_476.0
3148443,REGION_126.0
3148444,REGION_476.0
3148445,REGION_337.0
3148446,REGION_226.0
3148447,REGION_325.0
3148448,REGION_325.0
3148449,REGION_330.0
3148450,REGION_264.0
3148451,REGION_264.0
3148452,REGION_264.0
3148453,REGION_327.0
3148454,REGION_264.0
3148455,REGION_337.0
3148456,REGION_204.0
3148457,REGION_272.0
3148458,REGION_299.0
3148459,REGION_472.0
3148460,REGION_264.0
3148461,REGION_476.0
3148462,REGION_330.0
3148463,REGION_476.0
3148464,REGION_143.0
3148465,REGION_308.0
3148466,REGION_436.0
3148467,REGION_384.0
3148468,REGION_330.0
3148469,REGION_226.0
3148470,REGION_204.0
3148471,REGION_441.0
3148472,REGION_126.0
3148473,REGION_476.0
3148474,REGION_315.0
3148475,REGION_123.0
3148476,REGION_325.0
3148477,REGION_181.0
3148478,REGION_-1.0
3148479,REGION_325.0
3148480,REGION_264.0
3148481,REGION_143.0
3148482,REGION_204.0
3148483,REGION_204.0
3148484,REGION_204.0
3148485,REGION_272.0
3148486,REGION_231.0
3148487,REGION_-1.0
3148488,REGION_441.0
3148489,REGION_231.0
3148490,REGION_184.0
3148491,REGION_441.0
3148492,REGION_441.0
3148493,REGION_272.0
3148494,REGION_308.0
3148495,REGION_315.0
3148496,REGION_485.0
3148497,REGION_315.0
3148498,REGION_264.0
3148499,REGION_272.0
3148500,REGION_184.0
3148501,REGION_-1.0
3148502,REGION_231.0
3148503,REGION_204.0
3148504,REGION_325.0
3148505,REGION_337.0
3148506,REGION_-1.0
3148507,REGION_231.0
3148508,REGION_184.0
3148509,REGION_226.0
3148510,REGION_-1.0
3148511,REGION_170.0
3148512,REGION_264.0
3148513,REGION_441.0
3148514,REGION_264.0
3148515,REGION_330.0
3148516,REGION_123.0
3148517,REGION_204.0
3148518,REGION_170.0
3148519,REGION_143.0
3148520,REGION_184.0
3148521,REGION_337.0
3148522,REGION_191.0
3148523,REGION_272.0
3148524,REGION_476.0
3148525,REGION_123.0
3148526,REGION_204.0
3148527,REGION_384.0
3148528,REGION_337.0
3148529,REGION_204.0
3148530,REGION_-1.0
3148531,REGION_184.0
3148532,REGION_123.0
3148533,REGION_204.0
3148534,REGION_204.0
3148535,REGION_299.0
3148536,REGION_330.0
3148537,REGION_264.0
3148538,REGION_-1.0
3148539,REGION_184.0
3148540,REGION_177.0
3148541,REGION_494.0
3148542,REGION_330.0
3148543,REGION_170.0
3148544,REGION_441.0
3148545,REGION_264.0
3148546,REGION_315.0
3148547,REGION_204.0
3148548,REGION_204.0
3148549,REGION_-1.0
3148550,REGION_441.0
3148551,REGION_-1.0
3148552,REGION_-1.0
3148553,REGION_485.0
3148554,REGION_184.0
3148555,REGION_126.0
3148556,REGION_191.0
3148557,REGION_-1.0
3148558,REGION_441.0
3148559,REGION_-1.0
3148560,REGION_226.0
3148561,REGION_123.0
3148562,REGION_325.0
3148563,REGION_472.0
3148564,REGION_204.0
3148565,REGION_330.0
3148566,REGION_436.0
3148567,REGION_315.0
3148568,REGION_184.0
3148569,REGION_126.0
3148570,REGION_269.0
3148571,REGION_325.0
3148572,REGION_325.0
3148573,REGION_204.0
3148574,REGION_485.0
3148575,REGION_-1.0
3148576,REGION_204.0
3148577,REGION_330.0
3148578,REGION_325.0
3148579,REGION_181.0
3148580,REGION_143.0
3148581,REGION_325.0
3148582,REGION_325.0
3148583,REGION_272.0
3148584,REGION_225.0
3148585,REGION_494.0
3148586,REGION_204.0
3148587,REGION_-1.0
3148588,REGION_325.0
3148589,REGION_-1.0
3148590,REGION_494.0
3148591,REGION_204.0
3148592,REGION_327.0
3148593,REGION_308.0
3148594,REGION_184.0
3148595,REGION_181.0
3148596,REGION_204.0
3148597,REGION_330.0
3148598,REGION_308.0
3148599,REGION_330.0
3148600,REGION_337.0
3148601,REGION_299.0
3148602,REGION_184.0
3148603,REGION_204.0
3148604,REGION_485.0
3148605,REGION_204.0
3148606,REGION_330.0
3148607,REGION_264.0
3148608,REGION_327.0
3148609,REGION_264.0
3148610,REGION_310.0
3148611,REGION_324.0
3148612,REGION_205.0
3148613,REGION_184.0
3148614,REGION_315.0
3148615,REGION_502.0
3148616,REGION_181.0
3148617,REGION_330.0
3148618,REGION_226.0
3148619,REGION_264.0
3148620,REGION_325.0
3148621,REGION_204.0
3148622,REGION_184.0
3148623,REGION_436.0
3148624,REGION_226.0
3148625,REGION_204.0
3148626,REGION_387.0
3148627,REGION_472.0
3148628,REGION_110.0
3148629,REGION_441.0
3148630,REGION_299.0
3148631,REGION_327.0
3148632,REGION_191.0
3148633,REGION_-1.0
3148634,REGION_315.0
3148635,REGION_-1.0
3148636,REGION_337.0
3148637,REGION_272.0
3148638,REGION_315.0
3148639,REGION_310.0
3148640,REGION_494.0
3148641,REGION_184.0
3148642,REGION_436.0
3148643,REGION_441.0
3148644,REGION_143.0
3148645,REGION_204.0
3148646,REGION_-1.0
3148647,REGION_325.0
3148648,REGION_181.0
3148649,REGION_264.0
3148650,REGION_325.0
3148651,REGION_-1.0
3148652,REGION_143.0
3148653,REGION_264.0
3148654,REGION_204.0
3148655,REGION_264.0
3148656,REGION_299.0
3148657,REGION_387.0
3148658,REGION_264.0
3148659,REGION_191.0
3148660,REGION_-1.0
3148661,REGION_143.0
3148662,REGION_123.0
3148663,REGION_315.0
3148664,REGION_433.0
3148665,REGION_251.0
3148666,REGION_387.0
3148667,REGION_308.0
3148668,REGION_123.0
3148669,REGION_231.0
3148670,REGION_299.0
3148671,REGION_177.0
3148672,REGION_330.0
3148673,REGION_315.0
3148674,REGION_158.0
3148675,REGION_205.0
3148676,REGION_330.0
3148677,REGION_-1.0
3148678,REGION_384.0
3148679,REGION_330.0
3148680,REGION_-1.0
3148681,REGION_485.0
3148682,REGION_330.0
3148683,REGION_123.0
3148684,REGION_476.0
3148685,REGION_325.0
3148686,REGION_310.0
3148687,REGION_123.0
3148688,REGION_272.0
3148689,REGION_330.0
3148690,REGION_204.0
3148691,REGION_126.0
3148692,REGION_315.0
3148693,REGION_472.0
3148694,REGION_325.0
3148695,REGION_-1.0
3148696,REGION_126.0
3148697,REGION_337.0
3148698,REGION_330.0
3148699,REGION_436.0
3148700,REGION_184.0
3148701,REGION_325.0
3148702,REGION_315.0
3148703,REGION_143.0
3148704,REGION_123.0
3148705,REGION_315.0
3148706,REGION_231.0
3148707,REGION_126.0
3148708,REGION_337.0
3148709,REGION_327.0
3148710,REGION_441.0
3148711,REGION_472.0
3148712,REGION_325.0
3148713,REGION_264.0
3148714,REGION_-1.0
3148715,REGION_204.0
3148716,REGION_191.0
3148717,REGION_472.0
3148718,REGION_269.0
3148719,REGION_272.0
3148720,REGION_264.0
3148721,REGION_441.0
3148722,REGION_204.0
3148723,REGION_444.0
3148724,REGION_433.0
3148725,REGION_226.0
3148726,REGION_191.0
3148727,REGION_272.0
3148728,REGION_126.0
3148729,REGION_325.0
3148730,REGION_181.0
3148731,REGION_325.0
3148732,REGION_143.0
3148733,REGION_264.0
3148734,REGION_253.0
3148735,REGION_191.0
3148736,REGION_384.0
3148737,REGION_204.0
3148738,REGION_299.0
3148739,REGION_-1.0
3148740,REGION_325.0
3148741,REGION_264.0
3148742,REGION_-1.0
3148743,REGION_231.0
3148744,REGION_191.0
3148745,REGION_-1.0
3148746,REGION_308.0
3148747,REGION_204.0
3148748,REGION_433.0
3148749,REGION_325.0
3148750,REGION_325.0
3148751,REGION_264.0
3148752,REGION_441.0
3148753,REGION_205.0
3148754,REGION_126.0
3148755,REGION_536.0
3148756,REGION_327.0
3148757,REGION_299.0
3148758,REGION_433.0
3148759,REGION_184.0
3148760,REGION_330.0
3148761,REGION_325.0
3148762,REGION_191.0
3148763,REGION_-1.0
3148764,REGION_330.0
